X.Chr01.	X.0.	X.lob0_bic1.	X.12.	X.0.233615513369538.	X.0.0415035040192018.	NA_character_.	NA_character_..1	NA_character_..2
Chr08	19500000	lob0_bic1	90	0.0756821650430412	0.0417055039882396	0.411950309722819	1	0
Chr08	19600000	lob0_bic1	20	-0.389506084504893	0.096690564400986	NA	NA	NA
Chr08	19700000	lob0_bic1	19	0.0041504601194881	0.000138093794758967	0.204267042483601	1	0
Chr08	19800000	lob0_bic1	22	-0.0555619789349273	0.00780990784323402	0.870080263188033	1	0
Chr08	19900000	lob0_bic1	101	0.123362435363754	0.142322027124062	0.105776508617445	0.997869953177589	0
Chr08	2e+07	lob0_bic1	161	-0.00936417004215277	0.00923203800253639	0.155704058036254	0.999977196773925	0
Chr08	20100000	lob0_bic1	24	0.0209622994313931	0.000938905479090653	0.251157061804605	1	0
Chr08	20200000	lob0_bic1	20	0.032584226700015	0.00257501053404069	0.106772013548759	0.99999984291219	0
Chr08	20400000	lob0_bic1	106	0.00416660421890816	0.000771085167455522	0.00961186801467134	0.875898372609572	6
Chr08	20500000	lob0_bic1	313	-0.151452405873484	0.0655942544886841	0.273415647460363	0.586051506501831	17
Chr08	20600000	lob0_bic1	147	-0.02704788509339	0.00339366146226055	0.217985881200984	0.999718491161476	0
Chr08	20700000	lob0_bic1	27	-0.00793750031604195	0.000378811413824078	0.171556772981894	1	0
Chr08	20800000	lob0_bic1	79	0.020371237223514	0.039065391529284	0.036946418678703	0.995818238956824	0
Chr08	20900000	lob0_bic1	211	0.0474374399031076	0.014588394205327	0.276623038427224	0.985378022280125	2
Chr08	2.1e+07	lob0_bic1	73	-0.0127086736807403	0.00686373659536761	0.100482853300025	0.999999926531871	0
Chr08	21100000	lob0_bic1	17	0.168800521897466	0.0773631905924012	0.239793855036619	1	0
Chr08	21200000	lob0_bic1	22	-0.0105841911139521	0.000448161706603311	0.147306365759361	1	0
Chr08	21300000	lob0_bic1	190	-0.0161690028955051	0.00443245799376183	0.810530582701669	1	0
Chr08	21400000	lob0_bic1	229	0.00286189947994535	9.22746950453792e-05	0.46691752778388	0.99999997896733	0
Chr08	21500000	lob0_bic1	188	0.0897251845915904	0.0584128777277254	0.21122723815888	0.99272061830096	1
Chr08	21600000	lob0_bic1	75	0.0478756885884378	0.0198121928116695	0.3034191827537	1	0
Chr08	21700000	lob0_bic1	37	0.0592459779773815	0.00603726177919721	0.461018827996385	1	0
Chr08	21800000	lob0_bic1	46	0.113686752999278	0.0319210552793979	0.105039594416332	0.99932392440995	0
Chr08	21900000	lob0_bic1	77	0.0717534494954301	0.0374822964819685	0.272543652787657	1	0
Chr08	2.2e+07	lob0_bic1	67	0.0307348702171841	0.0487481440130238	0.0567785490293486	0.99982107113346	0
Chr08	22100000	lob0_bic1	27	0.0978424095329199	0.0296827811279856	0.438289288174909	1	0
Chr08	22200000	lob0_bic1	3	0.103656925998448	0.0160602707984793	0.601410934744268	1	0
Chr08	22300000	lob0_bic1	11	0.016083138304399	0.00246188013597777	0.0285340174229063	0.999664403768257	0
Chr08	22400000	lob0_bic1	3	-0.21437151308505	0.0401236649935135	0.144179894179894	1	0
Chr08	22500000	lob0_bic1	2	0.00131848591896639	5.05585836274712e-07	0.264550264550265	1	0
Chr08	22600000	lob0_bic1	9	0.0108944323120104	0.000680101533586936	0.0606659947929789	0.999999997492664	0
Chr08	22700000	lob0_bic1	14	0.408499261032715	0.0539691654441502	NA	NA	NA
Chr08	22800000	lob0_bic1	4	0.0198993766158015	0.000412402658247954	0.169532627865961	1	0
Chr08	22900000	lob0_bic1	226	0.0713728275954856	0.0215199639954536	0.70894217023057	1	0
Chr08	2.3e+07	lob0_bic1	91	-0.0299674301745074	0.00431100067153247	0.495641112031486	1	0
Chr08	23100000	lob0_bic1	44	0.250071489027403	0.194439333568508	0.281919443011297	1	0
Chr08	23200000	lob0_bic1	164	0.133098947389678	0.106847452103146	0.440809056005823	0.999999999999962	0
Chr08	23300000	lob0_bic1	318	0.0548970503773016	0.0666770549311753	0.156021197113019	0.690198187861299	0
Chr08	23400000	lob0_bic1	204	-0.0208238550213811	0.013977998282884	0.308145851558772	0.999991359595131	0
Chr08	23500000	lob0_bic1	189	0.0917376297998464	0.0773552652465618	0.606342702545589	1	0
Chr08	23600000	lob0_bic1	67	-0.0774414067529648	0.0559182546260755	0.265495535508566	1	0
Chr08	23700000	lob0_bic1	99	0.0372479928384789	0.0198578000705145	0.20589322271392	0.99999999979488	0
Chr08	23800000	lob0_bic1	116	0.193601623044647	0.174303869747415	0.322806217108028	1	0
Chr08	23900000	lob0_bic1	192	0.0515659536931049	0.019138407748565	0.381621015298163	0.999764362672527	0
Chr08	2.4e+07	lob0_bic1	26	-0.0326806595708753	0.00314532787391618	0.274874758750443	1	0
Chr08	24100000	lob0_bic1	60	-0.111000585843733	0.0844574131097893	0.204162587476447	0.999999999999882	0
Chr08	24200000	lob0_bic1	178	0.0134066924815887	0.00404482782518852	0.70617531109551	1	0
Chr08	24300000	lob0_bic1	102	0.0255055461233419	0.00215352813000414	0.74443695443594	1	0
Chr08	24400000	lob0_bic1	32	0.00822000980018466	0.00113600581429507	0.238849164371772	1	0
Chr08	24500000	lob0_bic1	133	-0.0216407057113262	0.00415235891066	0.279811027060411	0.999999976372605	0
Chr08	24600000	lob0_bic1	107	0.155628296477759	0.0898922394370577	0.340456394238481	1	0
Chr08	24700000	lob0_bic1	240	0.001583827758707	0.000470962770650515	0.115000074536157	0.98993418547834	0
Chr08	24800000	lob0_bic1	257	0.0559018440704053	0.0459109442049179	0.26917118165367	0.981012392413805	0
Chr08	24900000	lob0_bic1	111	0.00564573859319273	0.00033225287468952	0.631480743841911	1	0
Chr08	2.5e+07	lob0_bic1	174	-0.063119157680843	0.0108328623836033	0.277105661065257	0.968600748002588	0
Chr08	25100000	lob0_bic1	203	-0.119875674635764	0.105951860269262	0.420915562248169	0.999999978238241	0
Chr08	25200000	lob0_bic1	93	0.0523583502663201	0.00637785497330168	0.246414300477017	0.999998236779117	0
Chr08	25300000	lob0_bic1	56	0.0116789082057567	0.00206691283979317	0.191850309288619	1	0
Chr08	25400000	lob0_bic1	87	0.163534317848553	0.228139663552261	0.280642669581292	1	0
Chr08	25500000	lob0_bic1	246	0.214055531002554	0.264241409921753	0.220524750936105	0.934103849747962	0
Chr08	25600000	lob0_bic1	155	-0.0166788839250759	0.0027822300318302	0.277229796349886	0.999999992390606	0
Chr08	25700000	lob0_bic1	75	0.229519091451352	0.138080748476966	0.337054527165263	1	0
Chr08	25800000	lob0_bic1	65	0.0102982767758923	0.000339939407285583	0.714897673838326	1	0
Chr08	25900000	lob0_bic1	57	0.00468532853396507	0.000243649786362798	0.0554446437140569	0.990617811627162	0
Chr08	2.6e+07	lob0_bic1	25	0.113665595611314	0.0898294603840852	0.191244223004907	1	0
Chr08	26100000	lob0_bic1	23	-0.116428164779045	0.0685559576836356	0.410372784514341	1	0
Chr08	26200000	lob0_bic1	156	0.0266191144903966	0.0218920698970579	0.0888550870624736	0.984861285142982	0
Chr08	26300000	lob0_bic1	493	0.069390460659268	0.0406955064334124	0.437567394316509	0.0583763311857756	311
Chr08	26400000	lob0_bic1	152	0.0460758743264989	0.068257582795478	0.0939949315010418	0.995511500219055	0
Chr08	26500000	lob0_bic1	116	-0.0025985151299749	0.00017471390501027	0.103404626110046	0.999924486792745	0
Chr08	26600000	lob0_bic1	24	0.160047259368204	0.16661298608984	0.177728937386233	1	0
Chr08	26700000	lob0_bic1	183	0.0808062214631845	0.0848071852848046	0.486149581274202	0.999999999999819	0
Chr08	26800000	lob0_bic1	246	0.0603933410591774	0.0512356527481039	0.521276922000859	0.999950649944418	0
Chr08	26900000	lob0_bic1	72	0.0568171081160062	0.0330845896822255	0.385111612547848	1	0
Chr08	2.7e+07	lob0_bic1	93	-0.0291849941587534	0.00118763039211791	0.306433822313085	0.999999999999947	0
Chr08	27100000	lob0_bic1	181	0.183953955996225	0.0863915926303054	0.26024721489833	0.991289737056948	0
Chr08	27200000	lob0_bic1	362	0.21303906254976	0.0817705364685434	0.310400160238651	0.56636606266671	131
Chr08	27300000	lob0_bic1	182	0.168456738760485	0.259447479579903	0.186211628616988	0.988913593147867	0
Chr08	27400000	lob0_bic1	148	0.320085487631278	0.23392407663821	0.363883130778162	0.999556415454851	0
Chr08	27500000	lob0_bic1	186	-0.167777741290963	0.254263878894317	0.309703149347176	0.999997514951021	0
Chr08	27600000	lob0_bic1	545	0.15904663564935	0.166608133758442	0.472651529519453	0.00878985928834574	296
Chr08	27700000	lob0_bic1	478	0.441818800125324	0.347811473821973	0.3919175948483	0.391896509576313	219
Chr08	27800000	lob0_bic1	31	0.121057855167141	0.0273685686686431	0.328518214437754	1	0
Chr08	27900000	lob0_bic1	39	0.0484970441180783	0.0352569288695354	0.458171456554872	1	0
Chr08	2.8e+07	lob0_bic1	124	0.19797518085631	0.0588909534695687	0.249652486903608	0.99997817697787	0
Chr08	28100000	lob0_bic1	74	0.0488326584841625	0.00469890852992207	0.478928244368835	1	0
Chr08	28200000	lob0_bic1	93	0.0137960401732231	0.00748044987903234	0.0479898584331007	0.984896518875489	0
Chr08	28300000	lob0_bic1	22	-0.146581879760523	0.018052191248847	0.464490284190577	1	0
Chr08	28400000	lob0_bic1	20	-0.021058649633509	0.000590212501395542	0.23870516592702	1	0
Chr08	28500000	lob0_bic1	29	0.12648026960055	0.0554230679526928	0.208922550146779	1	0
Chr08	28600000	lob0_bic1	179	-0.0156685637283226	0.00300858945290715	0.446844354254063	0.999999999999957	0
Chr08	28700000	lob0_bic1	175	0.2759173115229	0.207922793372041	0.654442491970774	1	0
Chr08	28800000	lob0_bic1	162	0.13816368036881	0.0944443381262221	0.50017362614115	1	0
Chr08	28900000	lob0_bic1	506	-0.0416588709615121	0.0209218414584991	0.376573434356649	0.0312335826853797	285
Chr08	2.9e+07	lob0_bic1	89	-0.0936530661739405	0.0250200629681673	0.318012125814835	1	0
Chr08	29100000	lob0_bic1	52	0.107281251242227	0.0295652838964042	0.257724375824215	1	0
Chr08	29200000	lob0_bic1	8	-0.109004012800447	0.0396166424298894	0.191720206601159	1	0
Chr08	29300000	lob0_bic1	7	0.0113133288182536	0.000170982018776156	0.179617031997984	1	0
Chr08	29400000	lob0_bic1	14	0.179063822050816	0.0228461809525587	NA	NA	NA
Chr08	29500000	lob0_bic1	2	-0.192072476327813	0.021192743340068	NA	NA	NA
Chr08	29600000	lob0_bic1	10	0.0928472518280663	0.0110440516684489	0.254211808180062	1	0
Chr08	29700000	lob0_bic1	9	-0.176916058076229	0.0685107358323295	0.116893424036281	1	0
Chr08	29800000	lob0_bic1	8	0.0976215466039005	0.00514853645476244	NA	NA	NA
Chr08	29900000	lob0_bic1	8	-0.64839927080411	0.13424070111687	NA	NA	NA
Chr08	3e+07	lob0_bic1	133	0.0880529449824831	0.0667444459137532	0.0944963508767601	0.977515309882822	0
Chr08	30100000	lob0_bic1	371	0.558627269370635	0.194233761113339	0.251464226742405	0.671381448699194	116
Chr08	30200000	lob0_bic1	112	0.102260344024666	0.184726542284516	0.138884375832764	0.99997985457924	0
Chr08	30300000	lob0_bic1	94	0.0210085406092523	0.00933140970024963	0.14587448533002	0.999999818321452	0
Chr08	30400000	lob0_bic1	350	0.116425824781292	0.157413439200928	0.169302744459307	0.493718196920794	3
Chr08	30500000	lob0_bic1	179	0.022362431977136	0.0164742597013165	0.690564356033081	1	0
Chr08	30600000	lob0_bic1	227	0.0628283855214996	0.0583780298869291	0.796023680702793	1	0
Chr08	30700000	lob0_bic1	189	-0.0202195276642984	0.0182067583524768	0.81953773810197	1	0
Chr08	30800000	lob0_bic1	132	-0.149397837624109	0.0461115683846825	0.334568934038346	0.999985963828007	0
Chr08	30900000	lob0_bic1	87	-0.147170659712463	0.182310782444724	0.210678487219925	0.999999999686425	0
Chr08	3.1e+07	lob0_bic1	220	0.4653853043039	0.152034958874375	0.579481842290224	0.988554213757192	0
Chr08	31100000	lob0_bic1	318	-0.0233529280945454	0.007464916129184	0.290869746220457	0.877574353140341	5
Chr08	31200000	lob0_bic1	274	0.0517316933324637	0.0143865623026052	0.233393125589578	0.842670506187686	8
Chr08	31300000	lob0_bic1	145	-0.130393143577571	0.01836074564247	0.52513646179209	1	0
Chr08	31400000	lob0_bic1	50	0.407344198660614	0.27630184457491	0.385979698060058	1	0
Chr08	31500000	lob0_bic1	185	0.0640025817478519	0.0595360037479532	0.408449240994233	0.999999999319893	0
Chr08	31600000	lob0_bic1	419	-0.0385488703568339	0.0786586301171078	0.547312628695811	0.0285941036576018	3
Chr08	31700000	lob0_bic1	594	-0.18774429712177	0.268745404349928	0.534538893878835	0.00340627325339542	376
Chr08	31800000	lob0_bic1	318	-0.0245612053759657	0.0303126774524846	0.542695183473664	0.996490996455904	0
Chr08	31900000	lob0_bic1	326	0.00560543075423026	0.00124692126628214	0.394694576478655	0.93641480724273	0
Chr08	3.2e+07	lob0_bic1	286	0.261139061661291	0.105466973280087	0.313853290467613	0.751588139622256	59
Chr08	32100000	lob0_bic1	215	0.208619302752601	0.0935947723602265	0.0713101262394035	0.849578549592981	53
Chr08	32200000	lob0_bic1	330	0.0871090409290414	0.0103306104187162	0.0784772973099093	0.851691204736738	39
Chr08	32300000	lob0_bic1	79	-0.0745360742886607	0.0480517759396387	0.223044822302143	0.999999999999999	0
Chr08	32400000	lob0_bic1	78	0.0574734947353999	0.00643800990248858	0.184301337719332	0.99988398007585	0
Chr08	32500000	lob0_bic1	1	0.383323880520268	0.0331582672719038	NA	NA	NA
Chr08	32600000	lob0_bic1	26	-0.219789278301977	0.0225567900205709	0.354950346770466	1	0
Chr08	32700000	lob0_bic1	93	-0.225352680955085	0.0175018124954798	0.377378953220329	0.999999999992037	0
Chr08	32800000	lob0_bic1	72	-0.110073667915838	0.0111070829029643	0.346876898944963	1	0
Chr08	32900000	lob0_bic1	85	-0.0453323276878058	0.00555290947157326	0.209930586541548	0.999998871245198	0
Chr08	3.3e+07	lob0_bic1	286	0.124837390230708	0.0436683314888728	0.125362796383966	0.825776262783984	48
Chr08	33100000	lob0_bic1	230	-0.0194003660249755	0.00506652296963476	0.12429800232469	0.890833602538059	0
Chr08	33200000	lob0_bic1	440	0.05023896601764	0.0176897649645352	0.37271620302979	0.19497270271944	92
Chr08	33300000	lob0_bic1	203	0.104211184526081	0.0571790651408135	0.446262683732426	0.999950826984461	0
Chr08	33400000	lob0_bic1	275	-0.00515994506323093	0.00114894323482737	0.561526426965736	0.9980382281783	0
Chr08	33500000	lob0_bic1	394	-0.0167273756954787	0.0101044122038355	0.485784210227122	0.213634295803579	0
Chr08	33600000	lob0_bic1	64	-0.0607291819873607	0.0135471283529049	0.11672112739522	0.998762113326177	0
Chr08	33700000	lob0_bic1	195	0.125560046824493	0.0542850873457408	0.236572115446755	0.940986028290377	3
Chr08	33800000	lob0_bic1	266	-0.0198345170042524	0.0173991383850778	0.39636252395626	0.994804692085445	0
Chr08	33900000	lob0_bic1	158	-0.0242951986984878	0.0221077060956222	0.423787146469892	0.999999999999879	0
Chr08	3.4e+07	lob0_bic1	214	0.11416975731911	0.126063509829188	0.404896966830312	0.990885219187173	0
Chr08	34100000	lob0_bic1	205	0.212545436248618	0.221398425446021	0.372860499824077	0.993841928255694	0
Chr08	34200000	lob0_bic1	395	0.363983567119238	0.204060349054352	0.516920490077305	0.316518650991208	195
Chr08	34300000	lob0_bic1	289	-0.10925805341535	0.0476444373328742	0.375152476458116	0.950761161322179	4
Chr08	34400000	lob0_bic1	287	-0.243116449265166	0.117586438892654	0.605109788229105	0.994853808590472	0
Chr08	34500000	lob0_bic1	319	-0.0899540299957457	0.0563215795584422	0.24158444336685	0.761876338877629	35
Chr08	34600000	lob0_bic1	274	-0.0384606848425466	0.00834835917787744	0.251504392229516	0.836209555375238	3
Chr08	34700000	lob0_bic1	202	0.00814756061699541	0.000550076243503038	0.313072752359686	0.995445540475984	0
Chr08	34800000	lob0_bic1	138	0.0392480241773042	0.0488223871865347	0.596312435708435	1	0
Chr08	34900000	lob0_bic1	205	0.0406960758321797	0.00830400283878864	0.665840523080872	1	0
Chr08	3.5e+07	lob0_bic1	408	0.00876280958694986	0.000377588471022065	0.73944131152114	0.199436285632035	88
Chr08	35100000	lob0_bic1	96	-0.0921707466645409	0.0164082555761394	0.779401698524051	1	0
Chr08	35200000	lob0_bic1	225	0.195316578975054	0.0464941906960094	0.343348088493093	0.799601397642727	0
Chr08	35300000	lob0_bic1	196	0.249306062846858	0.0648060112411631	0.604238452610605	0.999999829474847	0
Chr08	35400000	lob0_bic1	477	0.18333675436809	0.0860647718169389	0.430506822924579	0.273247139419853	125
Chr08	35500000	lob0_bic1	292	0.0799275851939631	0.0318079688835593	0.218782334250594	0.826527515862092	32
Chr08	35600000	lob0_bic1	267	0.00133381804412409	2.8634540791603e-05	0.470396497036309	0.999765457038838	0
Chr08	35700000	lob0_bic1	218	-0.0163407461319504	0.000991171097360492	0.361970268707432	0.990861153064729	0
Chr08	35800000	lob0_bic1	224	0.0826685705792634	0.141793589156013	0.445993323485774	0.999991382144318	0
Chr08	35900000	lob0_bic1	275	0.17753007946985	0.0751171315427382	0.279948948942136	0.862421302089092	44
Chr08	3.6e+07	lob0_bic1	720	0.110106048811925	0.0321287702847249	0.544871318372022	0.00620764612760827	369
Chr08	36100000	lob0_bic1	216	0.0198331227468971	0.0179458046559484	0.548158540543316	0.999999998764063	0
Chr08	36200000	lob0_bic1	360	-0.00590000864636142	0.00153710515446852	0.449109954402621	0.771378074502906	3
Chr08	36300000	lob0_bic1	956	0.0068046675101255	0.0476113909780955	0.635848578879777	0	378
Chr08	36400000	lob0_bic1	476	0.00171179583115971	0.000195860479569922	0.659412639934979	0.00559678192804028	375
Chr08	36500000	lob0_bic1	591	-0.0522364618673253	0.100073912673742	0.449037638153231	2.50509487622028e-05	377
Chr08	36600000	lob0_bic1	389	-0.12160081352219	0.0705387693847579	0.557337417718692	0.205155765077515	0
Chr08	36700000	lob0_bic1	383	-0.0415174741842064	0.0231519457477435	0.403538317567231	0.27602608471975	0
Chr08	36800000	lob0_bic1	227	0.00707296870948743	0.00156451057676552	0.473381152834305	0.997720414097655	0
Chr08	36900000	lob0_bic1	414	-0.275573957361134	0.167464411975666	0.662296655087895	0.252344529997692	184
Chr08	3.7e+07	lob0_bic1	420	0.0354747184657176	0.00211355436811951	0.562867841878977	0.39288947287053	214
Chr08	37100000	lob0_bic1	239	0.00997397321768068	0.00659797459299316	0.241613003464459	0.996790003017312	0
Chr08	37200000	lob0_bic1	505	0.0375399226132804	0.0662912409085658	0.235424431562274	0.0063512749267098	136
Chr08	37300000	lob0_bic1	591	0.00964774270795971	0.00434988352556596	0.0377562831572084	0.313111525673394	60
Chr08	37400000	lob0_bic1	558	0.0423753123152417	0.0080929250305314	0.08755419842885	0.547474051667703	78
Chr08	37500000	lob0_bic1	157	-0.0650106189014251	0.0140924282474156	0.441884007147139	0.999999999999999	0
Chr08	37600000	lob0_bic1	546	-0.23747586193837	0.0948046019147365	0.414440342555182	0.240417189732757	248
Chr08	37700000	lob0_bic1	813	-0.0314102234564017	0.0409126920990246	0.306482394582962	2.08407379550559e-10	378
Chr08	37800000	lob0_bic1	909	-0.0063706747866613	0.000199649061637914	0.785735679515788	0.00264551122249702	377
Chr08	37900000	lob0_bic1	678	0.0147380285776296	0.0106284259750518	0.607142225293293	0.00264550264550265	377
Chr08	3.8e+07	lob0_bic1	907	0.0532880448728485	0.0634106980519766	0.840532180310545	0.00264550264550265	377
Chr08	38100000	lob0_bic1	688	0.0127303106232812	0.00472948657404155	0.826278350469475	0.00264550264550265	377
Chr08	38200000	lob0_bic1	470	0.0147797344357098	0.00898063887509313	0.752399966025922	0.00264550268396075	377
Chr08	38300000	lob0_bic1	760	0.0133441875798137	0.00044919193229302	0.687549311256878	3.6329561932456e-05	377
Chr08	38400000	lob0_bic1	757	-0.0143676416938115	0.00244685588407307	0.757294453405215	0.00264550264550265	377
Chr08	38500000	lob0_bic1	691	-0.00182891361822088	0.00036488750781872	0.298446691073485	0.00264550264550265	377
Chr08	38600000	lob0_bic1	630	0.00586762490115084	0.00375905737260426	0.391893434943721	0.00264550264550282	377
Chr08	38700000	lob0_bic1	312	0.000612248157257653	1.01302685650874e-05	0.643005379280353	0.999788570560249	0
Chr08	38800000	lob0_bic1	526	-0.00215110570738232	0.000235136143653045	0.718047279227352	0.00264550264550265	377
Chr08	38900000	lob0_bic1	316	0.00966070050972108	0.00369592551295209	0.734159076786825	0.999999615276528	0
Chr08	3.9e+07	lob0_bic1	607	0.00383085601248407	0.000635588229816338	0.703564385240472	0.00264550264550265	377
Chr08	39100000	lob0_bic1	140	0.0422379683513556	0.0260814095533783	0.845426412166233	1	0
Chr08	39200000	lob0_bic1	22	0.0384091372871154	0.0160055879258226	0.802945555326508	1	0
Chr08	39300000	lob0_bic1	28	-0.019422383737546	0.0116490047440127	0.904309143727133	1	0
Chr08	39400000	lob0_bic1	15	0.0335699517575687	0.0525225427986712	0.923927747737271	1	0
Chr08	39500000	lob0_bic1	44	0.00595682367864904	0.00175705834244288	0.882958564997432	1	0
Chr08	39600000	lob0_bic1	500	0.00135801311905992	9.98660865881735e-05	0.685700014194758	0.00264550264550265	377
Chr08	39700000	lob0_bic1	455	-0.000219186597829398	1.59168854084e-06	0.731840648967392	0.00264550264617989	377
Chr08	39800000	lob0_bic1	515	-0.000269018920024509	2.87390825218884e-06	0.719760146618054	0.00264550264550265	377
Chr08	39900000	lob0_bic1	466	9.62728730442304e-05	4.56559348235288e-07	0.687006398681219	0.00264550264588414	377
Chr08	4e+07	lob0_bic1	39	0.0332665399348492	0.0255799800437589	0.892799634027704	1	0
Chr08	40100000	lob0_bic1	11	0.151679082740423	0.101444112149862	0.891197691197691	1	0
Chr08	40200000	lob0_bic1	8	-0.0989666406090287	0.0304629230278896	0.860827664399093	1	0
Chr08	40300000	lob0_bic1	2	-0.0100153334094942	0.00296474028077115	0.997354497354497	1	0
Chr08	40400000	lob0_bic1	28	0.0326998559336976	0.00523779553759977	0.869010493719488	1	0
Chr08	40500000	lob0_bic1	8	0.185310869953505	0.141145903992957	0.874622071050642	1	0
Chr08	40600000	lob0_bic1	18	0.120761788042328	0.104537095373608	0.762664510248544	1	0
Chr08	40700000	lob0_bic1	24	0.156849998910863	0.10831154700285	0.910522582624032	1	0
Chr08	40800000	lob0_bic1	14	-0.0338322319789632	0.00558187927208894	0.767767505862744	1	0
Chr08	40900000	lob0_bic1	20	0.0647695121601239	0.0337441077160632	0.933178352562598	1	0
Chr08	4.1e+07	lob0_bic1	18	0.17807552944424	0.147490040775682	0.849511533008265	1	0
Chr08	41100000	lob0_bic1	32	0.0946156737654362	0.0821496119909563	0.805266675326663	1	0
Chr08	41200000	lob0_bic1	366	0.003232015275193	0.00034983976295882	0.709548564772952	0.801357723732853	0
Chr08	41300000	lob0_bic1	439	0.00156229123845218	9.75245217518074e-05	0.682014103346505	0.00264633652302207	377
Chr08	41400000	lob0_bic1	432	0.00996308411956803	0.00384998600698274	0.719617126179425	0.00307468671699109	313
Chr08	41500000	lob0_bic1	452	0.0103302716914213	0.00497632726617641	0.5722230558651	0.00526920150945465	292
Chr08	41600000	lob0_bic1	435	-0.00216194481230271	0.000205871567931686	0.607436775866824	0.002744659234066	311
Chr08	41700000	lob0_bic1	275	0.00116532440007973	3.54244096649421e-05	0.962287409609536	1	0
Chr08	41800000	lob0_bic1	433	0.00190285066805865	0.000155791126026701	0.535315270513521	0.00410987658019444	8
Chr08	41900000	lob0_bic1	698	-0.0317987826172377	0.0111916097805055	0.510584883384505	0.00295713138344745	361
Chr08	4.2e+07	lob0_bic1	950	-0.0487464117610055	0.0415598914754481	0.458076069894423	0.0026455026455026	377
Chr08	42100000	lob0_bic1	868	-0.0449576495422726	0.0681573533420779	0.160121511101106	0.00264550264520821	377
Chr08	42200000	lob0_bic1	691	0.0133466316136814	0.0168091882309623	0.343349572802511	0.00335146851537136	376
Chr08	42300000	lob0_bic1	503	0.0536771924917048	0.0309576700967931	0.648072665514335	0.00535404208977883	373
Chr08	42400000	lob0_bic1	535	-0.119478765028253	0.0624192066947763	0.740073182713745	0.0413436971251584	330
Chr08	42500000	lob0_bic1	384	-0.121665554066668	0.0214672371318404	0.395334583343393	0.358326746671914	107
Chr08	42600000	lob0_bic1	126	0.048444358248489	0.0291353554744207	0.349284426003854	1	0
Chr08	42700000	lob0_bic1	156	0.514848930867019	0.167109948042703	0.433301663100226	0.999999145745086	0
Chr08	42800000	lob0_bic1	621	-0.0342110341756469	0.0686729108741891	0.373282525075784	0.00264621843486371	376
Chr08	42900000	lob0_bic1	779	0.133129442321137	0.265453479379227	0.39310599249716	0.002674399571762	376
Chr08	4.3e+07	lob0_bic1	925	-0.311334621076176	0.392893623836415	0.42058708478618	0.00264550079439142	377
Chr08	43100000	lob0_bic1	565	-0.0266350166963705	0.0298991326287888	0.556704982115472	0.00264592522660434	376
Chr08	43200000	lob0_bic1	660	-0.0268126024945727	0.00719175318225271	0.619130178271788	0.00257816777344114	377
Chr08	43300000	lob0_bic1	636	-0.0191204433341276	0.0221816719285465	0.541319176198602	0.00264550264550312	377
Chr08	43400000	lob0_bic1	514	0.152947642495019	0.0642703568405768	0.840755274927893	0.0582350581567716	351
Chr08	43500000	lob0_bic1	340	0.0589960066000749	0.0481622257885168	0.532565389957516	0.83899077211558	0
Chr08	43600000	lob0_bic1	286	-0.0290271691479386	0.0286833877861213	0.408568078952144	0.996038988100235	0
Chr08	43700000	lob0_bic1	253	0.0310159309363632	0.0151983852832839	0.159991066482263	0.917857470306508	3
Chr08	43800000	lob0_bic1	240	0.074625788851315	0.0447875890885956	0.287797047816036	0.951809152646737	3
Chr08	43900000	lob0_bic1	417	0.0521701014585165	0.0464107795736265	0.158814979685956	0.505556816494885	83
Chr08	4.4e+07	lob0_bic1	422	0.0408314266217477	0.0205165961135579	0.263998061180236	0.357153452085861	72
Chr08	44100000	lob0_bic1	803	0.265803956608858	0.0817187703752604	0.432255980387487	0.00967940422399389	365
Chr08	44200000	lob0_bic1	64	0.12159374501749	0.077138055593715	0.473716862072077	1	0
Chr08	44300000	lob0_bic1	79	0.0596325257091432	0.101073347578739	0.111847626885697	0.999999754193131	0
Chr08	44400000	lob0_bic1	124	0.453479388860919	0.132146460015168	0.540451204183655	1	0
Chr08	44500000	lob0_bic1	64	0.0224616047238095	0.00366350536477127	0.180035262912789	0.999999999997316	0
Chr08	44600000	lob0_bic1	121	-0.0159672450688334	0.00178159851527736	0.232546854216488	0.999999996987344	0
Chr08	44700000	lob0_bic1	71	0.138997787122614	0.0171701984276569	0.50606044357157	1	0
Chr08	44800000	lob0_bic1	73	0.280534575905143	0.0759094935809165	0.174817524128456	0.998209085641219	0
Chr08	44900000	lob0_bic1	34	0.187116019612353	0.205276257399483	0.737663434908849	1	0
Chr08	4.5e+07	lob0_bic1	78	0.0168821547947248	0.00535721777524128	0.455305001095729	1	0
Chr08	45100000	lob0_bic1	171	0.0120460047100806	0.00151004211110336	0.442809012101351	0.999999957814737	0
Chr08	45200000	lob0_bic1	104	0.109534579892549	0.0179396004343857	0.492893402220429	1	0
Chr08	45300000	lob0_bic1	8	0.0850466616497343	0.0117136294547861	0.671863189720333	1	0
Chr08	45400000	lob0_bic1	110	0.0445474507498249	0.0142367373113457	0.287970636729091	0.999999998706793	0
Chr08	45500000	lob0_bic1	22	0.242093178766806	0.0789498801730949	0.540995934081589	1	0
Chr08	45600000	lob0_bic1	2	-0.430584657122344	0.0370089664419563	NA	NA	NA
Chr08	45700000	lob0_bic1	11	0.129054576751821	0.0113365715849409	0.174782213671103	1	0
