X.Chr01.	X.0.	X.alb0_bic1.	X.13.	X.0.175129434112696.	X.0.0147614887672586.	X.0.259965211155687.	X.1.	X.0..1
Chr02	31300000	alb0_bic1	392	-0.0408402798368391	0.0386557383812024	0.645634163087495	0.334902898237164	54
Chr02	31400000	alb0_bic1	398	-0.0571657932281805	0.248342620897167	0.544572302717165	0.199626333868702	4
Chr02	31500000	alb0_bic1	659	0.0625163434161677	0.388439581446603	0.336611859536991	6.41533966258577e-18	378
Chr02	31600000	alb0_bic1	341	0.0219037060046075	0.0665969263413376	0.602167687479106	0.977475901569437	0
Chr02	31700000	alb0_bic1	329	0.0271125988620948	0.0823118112208007	0.711386261103194	0.999122730919814	0
Chr02	31800000	alb0_bic1	373	-0.0299327282245143	0.0403670870860835	0.602785602613792	0.562974976263255	1
Chr02	31900000	alb0_bic1	378	-0.0695905182555792	0.142550767097838	0.750846655965802	0.451872904471443	0
Chr02	3.2e+07	alb0_bic1	409	0.276218408537988	0.188646355389386	0.596012938066321	0.431150136140964	123
Chr02	32100000	alb0_bic1	394	-0.146948537065937	0.237821262089934	0.511527221157042	0.355546692868506	1
Chr02	32200000	alb0_bic1	315	0.118195520995455	0.335230511237358	0.380125102769253	0.94367458482007	1
Chr02	32300000	alb0_bic1	585	0.00761127082344672	0.0425855391975622	0.206659202607963	1.89948258549554e-06	377
Chr02	32400000	alb0_bic1	333	-0.0965962861913667	0.22289888034205	0.545322042778912	0.950761838574766	0
Chr02	32500000	alb0_bic1	387	0.030776329756806	0.0132330787130632	0.541813262305775	0.521950615631215	52
Chr02	32600000	alb0_bic1	456	-0.00201656141665073	0.000207121393230293	0.476381387539955	0.0241887488583058	217
Chr02	32700000	alb0_bic1	334	0.0380328457845105	0.0358927681068882	0.457814266385917	0.895564696067917	0
Chr02	32800000	alb0_bic1	104	0.0198901737565713	0.00593581084075363	0.452142104683976	1	0
Chr02	32900000	alb0_bic1	155	-0.0750364638214548	0.0207156012523634	0.238470296108723	0.999935592040692	0
Chr02	3.3e+07	alb0_bic1	69	0.0482283924713925	0.0749220050309517	0.214468727322065	1	0
Chr02	33100000	alb0_bic1	236	-0.0013235220852407	0.000208217302692159	0.0623201278849404	0.939605735467424	2
Chr02	33200000	alb0_bic1	159	0.0189384527282934	0.00453929268236865	0.132200981392043	0.995346064967312	0
Chr02	33300000	alb0_bic1	137	0.00192033564916586	0.000167066702581463	0.188179640273705	0.999583285911524	0
Chr02	33400000	alb0_bic1	276	-0.00188662060236507	0.000208462190162581	0.172625313122878	0.972054380019176	0
Chr02	33500000	alb0_bic1	405	0.0101881706844313	0.0100013350969232	0.357232797943649	0.222275733637572	0
Chr02	33600000	alb0_bic1	336	0.0407727708368062	0.00899651335311564	0.315153214350662	0.733918606149278	29
Chr02	33700000	alb0_bic1	81	0.205174517730562	0.0691800165340611	0.356479446016874	1	0
Chr02	33800000	alb0_bic1	383	0.00250364150345449	0.00049869063285092	0.708544062709102	0.339143416974546	0
Chr02	33900000	alb0_bic1	553	-0.0520447491163419	0.0839201932854342	0.499512212236584	0.00181556627907562	374
Chr02	3.4e+07	alb0_bic1	198	-0.00683697801833345	0.00116829643443257	0.745412147089034	1	0
Chr02	34100000	alb0_bic1	170	-0.0325655557005705	0.0277882362702646	0.571145238349534	1	0
Chr02	34200000	alb0_bic1	409	-0.122284508217768	0.156428199745767	0.62317696098711	0.250317302888443	124
Chr02	34300000	alb0_bic1	504	-0.161951954594334	0.042525681762261	0.506546212720041	0.194372219706925	297
Chr02	34400000	alb0_bic1	345	0.0267384817971029	0.0428466177540654	0.413134687819726	0.863841254402389	0
Chr02	34500000	alb0_bic1	310	-0.125178577890117	0.223206604033407	0.292626240365304	0.832733947162708	0
Chr02	34600000	alb0_bic1	250	0.0907627832938346	0.124207720394245	0.308722558248225	0.991141369307977	2
Chr02	34700000	alb0_bic1	235	-0.0727687668300156	0.0327225901466528	0.28959541953666	0.980973772069442	4
Chr02	34800000	alb0_bic1	86	0.0418003880476571	0.0210595270820786	0.288104443743614	0.999998725410334	0
Chr02	34900000	alb0_bic1	338	-0.170839090444262	0.0445109445272806	0.66977932167289	0.637045710562215	87
Chr02	3.5e+07	alb0_bic1	210	-0.0333341937819333	0.0174361682919418	0.780215882944232	1	0
Chr02	35100000	alb0_bic1	256	0.0888554510928916	0.180345762358404	0.800701748123923	1	0
Chr02	35200000	alb0_bic1	339	-0.352464862858754	0.343522876138384	0.612541094949342	0.558426455490793	0
Chr02	35300000	alb0_bic1	331	-0.254299686540494	0.277783987146295	0.397803242727962	0.613285996929493	0
Chr02	35400000	alb0_bic1	105	0.424438055015669	0.293304453890049	0.383233751798678	1	0
Chr02	35500000	alb0_bic1	160	0.199968492084074	0.191310220986772	0.296284627596013	0.999999916423372	0
Chr02	35600000	alb0_bic1	23	-0.0565785001427113	0.0468323329270318	0.801242236024845	1	0
Chr02	35700000	alb0_bic1	46	0.0388276348301703	0.00416762816169143	0.79716090234985	1	0
Chr02	35800000	alb0_bic1	268	0.411643054203689	0.195998169247285	0.374720500954147	0.710853222548305	5
Chr02	35900000	alb0_bic1	30	0.312311775194893	0.202061159069004	0.310249122714001	1	0
Chr02	3.6e+07	alb0_bic1	79	0.270646464152451	0.360384209932556	0.741417806355987	1	0
Chr02	36100000	alb0_bic1	237	0.166505633312715	0.375045127763757	0.560158202969006	0.99999982765195	0
Chr02	36200000	alb0_bic1	138	0.318923913091112	0.213257498825916	0.323276515929018	0.999092739648379	0
Chr02	36300000	alb0_bic1	27	0.447835750497548	0.252088258660054	0.503923144756478	1	0
Chr02	36400000	alb0_bic1	405	0.0403423081172198	0.00241589992809323	0.16080328689747	0.748199875231829	90
Chr02	36500000	alb0_bic1	494	0.0562313144667153	0.00972814204253871	0.102942639504119	0.735335236450161	95
Chr02	36600000	alb0_bic1	478	-0.104205999714769	0.18689062858199	0.347807267748917	0.119693227198007	273
Chr02	36700000	alb0_bic1	485	0.0498673072411885	0.0067378719192279	0.366189834596134	0.339819774973754	238
Chr02	36800000	alb0_bic1	135	-0.30738418320152	0.24854729701837	0.527007354409572	1	0
Chr02	36900000	alb0_bic1	382	0.175881949351954	0.13867694615506	0.491192195014962	0.632915086605305	88
Chr02	3.7e+07	alb0_bic1	67	0.062752833883483	0.0280439904176295	0.211353756808013	0.999999960963741	0
Chr02	37100000	alb0_bic1	429	0.0671823912369093	0.118187778493562	0.215739238698683	0.278677454931655	39
Chr02	37200000	alb0_bic1	151	-0.0371023216718142	0.0443717722622164	0.207645389348776	0.999999996377844	0
Chr02	37300000	alb0_bic1	223	0.0896922335109263	0.172825841765428	0.606235335352154	0.999999999999988	0
Chr02	37400000	alb0_bic1	70	0.0601431676526848	0.0374842386290003	0.532084904477472	1	0
Chr02	37500000	alb0_bic1	391	-0.0470379944815939	0.149725425755118	0.197629479441524	0.438072767332281	8
Chr02	37600000	alb0_bic1	227	-0.0217493879579809	0.00385848296685191	0.690911139652967	0.99999999999457	0
Chr02	37700000	alb0_bic1	213	0.0439270591209041	0.0226179311359777	0.425087397622537	0.996451798868912	0
Chr02	37800000	alb0_bic1	191	0.0414308757355817	0.14441653889837	0.628760843667483	1	0
Chr02	37900000	alb0_bic1	395	0.032037890801691	0.0236946763660199	0.411470513516071	0.308372079760906	7
Chr02	3.8e+07	alb0_bic1	721	-0.0004985382704857	0.000598173004672976	0.443955588752878	5.10799049657403e-55	378
Chr02	38100000	alb0_bic1	184	0.00469468348212693	0.0103743000812773	0.37246911089551	0.999999999999999	0
Chr02	38200000	alb0_bic1	162	-0.121816091657586	0.117078568766772	0.33968601276338	0.999999999983903	0
Chr02	38300000	alb0_bic1	283	-0.298881455130654	0.201520181710926	0.534603793033894	0.971517690438053	0
Chr02	38400000	alb0_bic1	230	0.0498344002371873	0.0855971036171165	0.183450549346912	0.984086622834481	0
Chr02	38500000	alb0_bic1	567	0.0396802708915785	0.170606348765518	0.13509411341224	0.00627010611241117	160
Chr02	38600000	alb0_bic1	489	-0.00309259729553997	0.000643558612495538	0.391241095204836	0.0118213993351723	334
Chr02	38700000	alb0_bic1	554	-0.00880253002297439	0.013799082512218	0.307168812909887	5.66484844254689e-07	378
Chr02	38800000	alb0_bic1	517	0.0257231432701292	0.0428050551476029	0.362664568387677	5.28139883652009e-07	378
Chr02	38900000	alb0_bic1	237	0.00153016304653047	0.000563683513820076	0.217462048711673	0.999591095207552	0
Chr02	3.9e+07	alb0_bic1	23	-0.191506867614735	0.142717922938782	0.285041866077722	1	0
Chr02	39100000	alb0_bic1	180	-0.141569733780269	0.0866738761118462	0.705045072110604	1	0
Chr02	39200000	alb0_bic1	464	0.210921235839104	0.19053392193209	0.617393233966986	0.036081749735251	232
Chr02	39300000	alb0_bic1	705	0.15493177297555	0.225415753478491	0.193107707457422	0.0837663903272578	251
Chr02	39400000	alb0_bic1	596	0.110815804503083	0.128049798272677	0.34070136748768	0.0488440823850579	308
Chr02	39500000	alb0_bic1	284	0.148408330367282	0.04917054679712	0.456252445098773	0.773273202343004	16
Chr02	39600000	alb0_bic1	441	-0.0196202174161708	0.0820187712175177	0.244480324192045	0.0513256211740765	6
Chr02	39700000	alb0_bic1	383	-0.00572909185374091	0.0190564557287451	0.568762626144549	0.387288099371731	0
Chr02	39800000	alb0_bic1	638	-0.00874791120220338	0.112883854198373	0.410235662444154	8.55355807388202e-27	378
Chr02	39900000	alb0_bic1	293	0.0462765602309935	0.192264687432082	0.381165830608173	0.999209348090941	0
Chr02	4e+07	alb0_bic1	835	-0.584706613071978	0.415195254931289	0.397679816538415	4.40051087730162e-09	378
Chr02	40100000	alb0_bic1	708	-0.838961235999531	0.426763503442386	0.462571775308902	0.235963953956388	173
Chr02	40200000	alb0_bic1	869	-0.789476205871657	0.41482066254013	0.483683159131504	2.06521760041357e-07	378
Chr02	40300000	alb0_bic1	776	-0.172656160367379	0.415823625529787	0.594897105186844	0	378
Chr02	40400000	alb0_bic1	852	-0.0125091803548131	0.154322150098942	0.637554199715897	0	378
Chr02	40500000	alb0_bic1	543	0.141206317035271	0.349292338844711	0.543913006203937	4.35521334854335e-09	378
Chr02	40600000	alb0_bic1	355	-0.0423975074785715	0.319462707722335	0.514659550514496	0.855017102471032	0
Chr02	40700000	alb0_bic1	808	0.0035388768361428	0.105688320569217	0.592853770836728	0	378
Chr02	40800000	alb0_bic1	563	0.01133245284331	0.233537384768061	0.555210667491385	3.52064111226544e-27	378
Chr02	40900000	alb0_bic1	357	-0.0067250292534327	0.0521594225440682	0.620610339259077	0.910445799557963	0
Chr02	4.1e+07	alb0_bic1	40	0.153448078354873	0.196021771498582	0.783597169562082	1	0
Chr02	41100000	alb0_bic1	24	0.541840273016449	0.312778832336855	0.778745373901743	1	0
Chr02	41200000	alb0_bic1	12	0.279335532328139	0.309903531104387	0.913660413660414	1	0
Chr02	41300000	alb0_bic1	183	0.073889719897455	0.286675185731519	0.587344911340497	1	0
Chr02	41400000	alb0_bic1	731	-0.00921147431181667	0.225806272386548	0.582936759391596	0	378
Chr02	41500000	alb0_bic1	759	-0.0108883409934341	0.341315847365971	0.606562364688187	0	378
Chr02	41600000	alb0_bic1	756	0.0112468008764697	0.122814934483395	0.607818801435428	0	378
Chr02	41700000	alb0_bic1	651	0.00178570323643944	0.0215163552087642	0.620558415073275	0	378
Chr02	41800000	alb0_bic1	601	-0.00345322312266826	0.0537190208896331	0.578481944961621	2.06333591004193e-47	378
Chr02	41900000	alb0_bic1	480	-0.026418857611837	0.214544351349591	0.554307635279191	2.26216829414913e-08	378
Chr02	4.2e+07	alb0_bic1	184	0.0369175563228701	0.304962860648824	0.6174294483178	1	0
Chr02	42100000	alb0_bic1	394	-0.0056583800514214	0.0880037737635493	0.590220428147922	0.164163898084333	0
Chr02	42200000	alb0_bic1	6	0.182674142718686	0.126483497396525	0.957671957671958	1	0
Chr02	42300000	alb0_bic1	6	0.811678517797187	0.386141219864728	0.635537918871252	1	0
Chr02	42400000	alb0_bic1	2	0.105607164979884	0.0663927719724604	NA	NA	NA
Chr02	42500000	alb0_bic1	3	0.506827014226801	0.186864336040144	NA	NA	NA
Chr02	42700000	alb0_bic1	6	0.157654359265213	0.0241962336919564	0.749206349206349	1	0
Chr02	42800000	alb0_bic1	51	0.0653574335962425	0.00498617817218822	NA	NA	NA
Chr02	42900000	alb0_bic1	493	0.00707289134972525	0.0651428829020768	0.574521827999064	6.96320385714561e-12	378
Chr02	4.3e+07	alb0_bic1	566	-0.00416702120445237	0.042008804208664	0.586248100591312	2.30275227750517e-33	378
Chr02	43100000	alb0_bic1	677	0.00444376471441737	0.0789774875027611	0.586415375238178	0	378
Chr02	43200000	alb0_bic1	390	-0.019566325346253	0.364000765323504	0.554616813806842	0.252560258889935	0
Chr02	43300000	alb0_bic1	608	-0.0116033543600918	0.137615464750453	0.498093281125474	6.38502958226075e-32	378
Chr02	43400000	alb0_bic1	363	-0.00339022582101387	0.00223666679849032	0.475637717445525	0.762431360528028	0
Chr02	43500000	alb0_bic1	937	0.0129831691671609	0.0049246665279103	0.408245322437553	1.64182006719415e-118	378
Chr02	43600000	alb0_bic1	641	-0.0140585954599713	0.220237332986276	0.582039465306519	1.56261370942487e-67	378
Chr02	43700000	alb0_bic1	487	-0.0224249345316084	0.279278935018904	0.540479649379984	4.484303629726e-09	378
Chr02	43800000	alb0_bic1	814	-0.385614784014221	0.32983213745206	0.518560349943053	8.84648656031942e-21	378
Chr02	43900000	alb0_bic1	380	-0.00345684693981372	0.00988008477855824	0.521792182860367	0.451630316454087	0
Chr02	4.4e+07	alb0_bic1	639	-0.00816597249534353	0.0706029537366896	0.567218899861583	1.54712662248305e-31	378
Chr02	44100000	alb0_bic1	636	0.00106281586383889	0.000548402235491397	0.542461051763626	1.59202696333213e-49	378
Chr02	44200000	alb0_bic1	612	0.0038538405519254	0.0111554979363184	0.549430107105969	3.27332418365992e-45	378
Chr02	44300000	alb0_bic1	847	-0.0101607325379781	0.0646702920833451	0.418099865787348	1.06957605382574e-92	378
Chr02	44400000	alb0_bic1	546	-0.0291920176146412	0.196151669653963	0.352099371144855	1.38276821041692e-07	378
Chr02	44500000	alb0_bic1	661	-0.037423115163314	0.194390935602402	0.341462058179467	1.38673342478805e-15	378
Chr02	44600000	alb0_bic1	877	-0.0417614383322425	0.252755746830954	0.313642268344292	3.2354966747394e-40	378
Chr02	44700000	alb0_bic1	703	0.0989684491606876	0.408085672805047	0.236743917792994	7.05174295544238e-09	378
Chr02	44800000	alb0_bic1	420	0.041508096943486	0.0367538770297781	0.539981182494658	0.139229005269006	92
Chr02	44900000	alb0_bic1	427	-0.0119372342895206	0.139169781170943	0.619094427481192	0.000907808566084622	11
Chr02	4.5e+07	alb0_bic1	702	-0.0208946051188113	0.310802436356615	0.426212587465435	3.05336156712102e-40	378
Chr02	45100000	alb0_bic1	651	-0.334903465158169	0.408121911493571	0.393574912176915	5.51074498583564e-06	376
Chr02	45200000	alb0_bic1	539	0.174903551761167	0.326974253015105	0.516984941640815	1.7400880979829e-05	370
Chr02	45300000	alb0_bic1	369	0.169745608246147	0.372885964318731	0.731357362814154	0.494865989412774	0
Chr02	45400000	alb0_bic1	612	0.0108942387726228	0.0997314019547337	0.515826097720028	1.48587327848966e-34	378
Chr02	45500000	alb0_bic1	715	0.00599558023360482	0.0531211472722077	0.486971507172922	8.55489160819182e-65	378
Chr02	45600000	alb0_bic1	641	0.0185837390965327	0.257775930879835	0.213887017432425	3.64182185187217e-10	378
Chr02	45700000	alb0_bic1	195	0.038065155090836	0.17544280851976	0.107577241453411	0.997300491045725	0
Chr02	45800000	alb0_bic1	120	0.0115893240638216	0.0506416149493069	0.0969753016906916	0.999998616327669	0
Chr02	45900000	alb0_bic1	398	0.204284546997094	0.137372393486472	0.38563451834117	0.238177973345398	67
Chr02	4.6e+07	alb0_bic1	220	0.255659379621271	0.146696550819276	0.716995711334107	1	0
Chr02	46100000	alb0_bic1	546	-0.00292833621185683	0.00234031929529404	0.436922917449701	9.15260045807772e-10	378
Chr02	46200000	alb0_bic1	223	0.275998617063416	0.313854010274362	0.561900020944638	0.999999999999253	0
Chr02	46300000	alb0_bic1	651	0.0194350516315447	0.213563513457951	0.190371139992194	9.0224358015297e-09	378
Chr02	46400000	alb0_bic1	301	0.0756040525973777	0.0759955007881324	0.296246474057988	0.922058016693446	0
Chr02	46500000	alb0_bic1	373	0.288768716839034	0.243071118496238	0.427919159066308	0.365621028137816	18
Chr02	46600000	alb0_bic1	235	-0.154532325570875	0.0899493775963355	0.592182953815723	0.999946917180514	0
Chr02	46700000	alb0_bic1	730	-0.15697278031524	0.0877512453991497	0.550597326623144	4.54176880071895e-63	378
Chr02	46800000	alb0_bic1	272	-0.0955256757625341	0.154442658265157	0.51154033770651	0.999623458551027	0
Chr02	46900000	alb0_bic1	11	-0.133451010197996	0.0148024467804698	0.569279625430419	1	0
Chr02	4.7e+07	alb0_bic1	102	0.0640543722002831	0.0117665704910969	0.710566291305394	1	0
Chr02	47100000	alb0_bic1	105	0.0196825365202687	0.00710536675213241	0.862701120107785	1	0
Chr02	47200000	alb0_bic1	31	-0.0193775137629954	0.0117275713479269	0.953195041045298	1	0
Chr02	47300000	alb0_bic1	193	-0.0279315440004782	0.0131833808584086	0.0899318722385982	0.905204615834812	0
Chr02	47400000	alb0_bic1	168	-0.106351698186988	0.240061990622739	0.407150148256135	1	0
Chr02	47500000	alb0_bic1	161	-0.0370091841516182	0.0339398172248344	0.320916521976867	0.999999999994623	0
Chr02	47600000	alb0_bic1	222	0.0189014443429238	0.00762870998236053	0.35841770227627	0.999984094394129	0
Chr02	47700000	alb0_bic1	228	-0.0654935973675156	0.00948149989132566	0.325354977608948	0.929060304884739	0
Chr02	47800000	alb0_bic1	322	-0.0355464151377962	0.00760058176629074	0.62827750383541	0.899409026637589	0
Chr02	47900000	alb0_bic1	194	0.0180597391395001	0.0792473974904031	0.835086195331243	1	0
Chr02	4.8e+07	alb0_bic1	428	-0.0292791360882729	0.0828153774180769	0.875523867998417	0.000153469293766627	370
Chr02	48100000	alb0_bic1	254	-0.0336136396525527	0.13094385288604	0.754916676076506	1	0
Chr02	48200000	alb0_bic1	565	-0.0583883795511385	0.117052974546594	0.328129819004771	0.000319947629506656	335
Chr02	48300000	alb0_bic1	568	-0.000732361088573572	0.00028179460450095	0.417643624758206	1.17211817650897e-15	378
Chr02	48400000	alb0_bic1	1047	-0.006844575283177	0.00875489326440753	0.356004207777418	2.91320695093986e-136	378
Chr02	48500000	alb0_bic1	712	0.0126561739427692	0.0136469807658999	0.288868144822941	2.03758654642804e-23	378
Chr02	48600000	alb0_bic1	677	-0.00889357127106999	0.00781913316246426	0.582327618846132	4.35797333269527e-63	378
Chr02	48700000	alb0_bic1	322	0.0277877444305436	0.0277347906958935	0.820021272216095	0.994208204566402	0
Chr02	48800000	alb0_bic1	174	-0.0271260105856333	0.0737932972547108	0.374492789587007	1	0
Chr02	48900000	alb0_bic1	507	-0.0134765941038875	0.00618814929570564	0.43201418857318	0.0109007106834583	323
Chr02	4.9e+07	alb0_bic1	827	0.11800100515994	0.0663010067941917	0.381063757892853	0.000591148626610062	376
Chr02	49100000	alb0_bic1	630	-0.02548955071036	0.0107727414341491	0.65327095325055	0.0105820101883617	374
Chr02	49200000	alb0_bic1	53	-0.0235775173501157	0.0782290991961101	0.0506641981632733	0.99999430346112	0
Chr02	49300000	alb0_bic1	55	0.0876423950899346	0.0113469153346728	0.243055358916336	0.99999999999706	0
Chr02	49400000	alb0_bic1	278	0.0322699924808271	0.00968180411653166	0.813393308635621	0.999999965902855	0
Chr02	49500000	alb0_bic1	283	-0.0296140205120861	0.00578851250620807	0.812845285620845	0.999999957923811	0
Chr02	49600000	alb0_bic1	35	0.0237383790609763	0.00175787553503873	0.498012440693666	1	0
Chr02	49700000	alb0_bic1	172	0.0081268751034556	0.00148146163037811	0.410778626312692	0.999999999863099	0
Chr02	49800000	alb0_bic1	145	0.0308260662506177	0.00339339757383136	0.132443848555971	0.911558064922246	0
Chr02	49900000	alb0_bic1	311	-0.0244985197153467	0.0277451653576781	0.11956702070748	0.820232770806989	1
Chr02	5e+07	alb0_bic1	103	0.0296631264203725	0.00866869879813403	0.170636586856878	0.999999947955539	0
Chr02	50100000	alb0_bic1	273	0.145833029186404	0.0237400708378903	0.226990751123904	0.740170759054261	98
Chr02	50200000	alb0_bic1	130	0.0975983084946632	0.0135317143216054	0.249706392443793	0.999611954663988	0
Chr02	50300000	alb0_bic1	156	0.0203956689708631	0.00677377200851233	0.0907010488668615	0.976202406592585	0
Chr02	50400000	alb0_bic1	350	-0.00588899497115192	0.00221859010821429	0.263657098377799	0.751421762756142	1
Chr02	50500000	alb0_bic1	166	-0.288192447110169	0.208252777157481	0.378453995137805	0.999999991860787	0
Chr02	50600000	alb0_bic1	85	0.0146745782668112	0.000992674120731579	0.40598296770299	1	0
Chr02	50700000	alb0_bic1	330	-0.0418100490354899	0.00922412163555782	0.393312702611036	0.720706686863058	7
Chr02	50800000	alb0_bic1	391	0.00417818645135972	0.00855479355576636	0.0141768323982565	0.462015927844215	6
Chr02	50900000	alb0_bic1	295	0.00137412339879006	0.000534479008906584	0.0153250665954692	0.641167562899629	9
Chr02	5.1e+07	alb0_bic1	187	0.0289109458656927	0.00758525624638426	0.206812582801217	0.974077829643566	0
Chr02	51100000	alb0_bic1	441	0.031016137980831	0.0100180020971596	0.100103884636148	0.500705042378309	59
Chr02	51200000	alb0_bic1	192	-0.129728990468784	0.16215843220468	0.21913002284381	0.999076190324812	0
Chr02	51300000	alb0_bic1	171	0.0198620533177141	0.00308202415137872	0.0290230828989535	0.961706651483883	5
Chr02	51400000	alb0_bic1	258	0.231250694459966	0.0888071591659921	0.292147579716729	0.735658216521247	4
Chr02	51500000	alb0_bic1	259	0.0435750789775669	0.0216983651705857	0.130159787750092	0.853896934356917	0
Chr02	51600000	alb0_bic1	152	0.0172573485925498	0.013979913847421	0.0273726252474384	0.847265105105886	0
Chr02	51700000	alb0_bic1	51	0.0161789968086066	0.00640357967913559	0.0486759545426708	0.999729732016753	0
Chr02	51800000	alb0_bic1	149	0.0539660540032834	0.0113139425228783	0.0539315981748072	0.85914816468872	12
Chr02	51900000	alb0_bic1	142	0.0373414121276682	0.00371253867264129	0.0674685321826723	0.861584738325132	18
Chr02	5.2e+07	alb0_bic1	193	0.0195078277442356	0.000816840709964891	0.071853218214741	0.848587944870956	46
Chr02	52100000	alb0_bic1	268	0.0749062861217108	0.0178217372845184	0.0947200404324833	0.734256348256393	64
Chr02	52200000	alb0_bic1	107	0.0124177304983067	0.00276650213256114	0.0644592766388875	0.980955531455751	0
Chr02	52300000	alb0_bic1	164	0.0355552950075955	0.00855756033830575	0.55212610503128	1	0
Chr02	52400000	alb0_bic1	339	0.00974451370732993	0.00101334476286884	0.451748842482199	0.883509208358835	2
Chr02	52500000	alb0_bic1	321	-0.00676850781612799	0.00610317976141599	0.402151172386885	0.990353987014467	0
Chr02	52600000	alb0_bic1	283	-0.181944044673471	0.306458115484851	0.434983473036057	0.988831854645183	0
Chr02	52700000	alb0_bic1	248	-0.101800359381011	0.0682983349247595	0.337576793181508	0.953895739604488	0
Chr02	52800000	alb0_bic1	399	0.0486983849704172	0.0063662310631932	0.160895246983407	0.638559218196988	71
Chr02	52900000	alb0_bic1	412	0.0931574627743911	0.14960873033779	0.423872479544556	0.274618857716298	17
Chr02	5.3e+07	alb0_bic1	29	-0.0345904015017721	0.00966278283191369	0.765289758020119	1	0
Chr02	53100000	alb0_bic1	95	-0.606870785084747	0.29640911285201	0.330133921656383	0.999999999999719	0
Chr02	53200000	alb0_bic1	209	0.271242517740244	0.293390872939362	0.52018546269366	0.999999999993331	0
Chr02	53300000	alb0_bic1	699	0.00593402793704159	0.000309675161999753	0.657131268874316	0.0185185185185136	371
Chr02	53400000	alb0_bic1	120	-0.0519680871946209	0.017479488869987	0.653593010301894	1	0
Chr02	53500000	alb0_bic1	52	-0.123006140628219	0.0278208349985571	0.526613437958747	1	0
Chr02	53600000	alb0_bic1	59	0.0457070589140712	0.0266936893157583	0.754434770665707	1	0
Chr02	53700000	alb0_bic1	72	0.0273613981396994	0.00879284239145803	0.368363213703704	1	0
Chr02	53800000	alb0_bic1	131	-0.104780404669676	0.0605381574635003	0.236808190304854	0.999999970513944	0
Chr02	53900000	alb0_bic1	75	0.552381247802883	0.323975526628321	0.281381723918139	1	0
Chr02	5.4e+07	alb0_bic1	352	0.0975985356923282	0.070582805807225	0.366354693836068	0.578386546228354	0
Chr02	54100000	alb0_bic1	170	0.173500838316174	0.111826512469104	0.568162010586847	1	0
Chr02	54200000	alb0_bic1	192	0.0922441481886172	0.266939548650308	0.190191282079233	0.999682871303405	0
Chr02	54300000	alb0_bic1	56	0.17433190447738	0.120040934738198	0.0897976716176743	0.988339425185222	0
Chr02	54400000	alb0_bic1	359	-0.0731248744081934	0.114289355978179	0.648112419503755	0.768618274787447	0
Chr02	54500000	alb0_bic1	288	-0.123421152309782	0.229219194532839	0.68618342833721	0.999999774628698	0
Chr02	54600000	alb0_bic1	321	-0.129888296085143	0.179810294369971	0.837408963545518	0.999721078522807	0
Chr02	54700000	alb0_bic1	562	0.0842990070100932	0.168827000159592	0.392250158267427	0.0027395437835351	376
Chr02	54800000	alb0_bic1	100	0.0469246358801529	0.0785420769086101	0.672419667112169	1	0
Chr02	54900000	alb0_bic1	175	0.296821500601788	0.284864096242094	0.350350346084279	0.999999421919484	0
Chr02	5.5e+07	alb0_bic1	354	0.0112991554050458	0.00303390341165579	0.764193075764285	0.896985832163402	0
Chr02	55100000	alb0_bic1	80	0.118734019670569	0.127668504214839	0.654538537072333	1	0
Chr02	55200000	alb0_bic1	202	0.0606709406065032	0.0928223082743761	0.508851062805033	1	0
Chr02	55300000	alb0_bic1	273	-0.0448840901170944	0.0419708498931802	0.576310799056877	0.999997342031342	0
Chr02	55400000	alb0_bic1	385	-0.00734970249121795	0.000520962508971532	0.838087139417963	0.151441772312715	5
Chr02	55500000	alb0_bic1	292	0.176217390403476	0.182153768871653	0.326394859377081	0.863089945385096	3
Chr02	55600000	alb0_bic1	289	0.174846790916128	0.181146341855211	0.400323364606193	0.923269940421391	3
Chr02	55700000	alb0_bic1	130	0.483558239006548	0.396836369391525	0.328481770927898	0.999999491443403	0
Chr02	55800000	alb0_bic1	413	-0.0296401948343202	0.0275337685498777	0.301634599881264	0.271956030577814	3
Chr02	55900000	alb0_bic1	337	-0.0937821591857826	0.30789831291741	0.754295426084761	0.983005813605648	0
Chr02	5.6e+07	alb0_bic1	85	-0.058092940691561	0.0310963216868811	0.450044853776126	1	0
Chr02	56100000	alb0_bic1	177	0.0255040129433269	0.0697266574486559	0.120387989084534	0.997950792401219	0
Chr02	56200000	alb0_bic1	46	-0.196574797813231	0.201917499680653	0.382879523695965	1	0
Chr02	56300000	alb0_bic1	94	0.00818580407626019	0.000286099707044423	0.440911247687446	1	0
Chr02	56400000	alb0_bic1	318	-0.00922499271437209	0.00511936115571427	0.618451038867184	0.999518685123381	0
Chr02	56500000	alb0_bic1	48	0.082163904637723	0.0985022947853406	0.117909520624227	0.999999999784608	0
Chr02	56600000	alb0_bic1	48	-0.101118675030316	0.0307952800555239	0.0916121656138538	0.993118400526747	0
Chr02	56700000	alb0_bic1	1	0.0482868779012381	0.000483163902141289	NA	NA	NA
Chr02	56800000	alb0_bic1	6	-0.67573627763847	0.164104436602315	NA	NA	NA
Chr02	56900000	alb0_bic1	45	-0.0386603674905282	0.0128197933311201	0.832515930958797	1	0
Chr02	5.7e+07	alb0_bic1	100	-0.0558428850833511	0.0118164372525667	0.223261259796801	0.999999567069289	0
Chr02	57100000	alb0_bic1	63	0.00539961590563978	7.31314289566758e-05	0.338552087137366	1	0
