X.Chr01.	X.6e.05.	X.mue0_bic1.	X.54.	X..0.0624889687553519.	X.0.00115764091075741.	X.0.451268699039781.	X.0.351851851851852.	X.0.019443261560039.	X.210.	X.0.362665872508885.
Chr03	37200000	mue0_bic1	138	-0.0848353859007869	0.0579634882446052	0.330299754490114	0.342096336499321	0.164351653848757	0	0.0695809009997856
Chr03	37300000	mue0_bic1	381	0.0175975900070527	0.018855166408709	0.0376749966132044	0.0291391239667101	0.144962209002695	4	0.0253062780481285
Chr03	37500000	mue0_bic1	45	-0.0423267592654727	0.00163379796396179	0.473549142999647	0.452380952380952	0.0748837250120871	1	0.206778846346973
Chr03	37800000	mue0_bic1	69	0.0555464799035536	0.00605489270039171	0.650510888895331	0.711133069828722	0.131348185053914	15	0.140959250361324
Chr03	37900000	mue0_bic1	79	-0.0391510337762613	0.00188106706826832	0.202476252601244	0.118421052631579	0.0507721416587438	42	0.178250747178821
Chr03	38100000	mue0_bic1	41	0.073384108448903	0.0134865022591785	0.093855574339243	0.0434782608695652	0.115655271009312	14	0.124779322337011
Chr03	38200000	mue0_bic1	45	-0.277742621532475	0.0854704513953324	0.349055367834104	0.296375921375921	0.0644937319541588	5	0.18759652817371
Chr03	38300000	mue0_bic1	50	0.114194248748045	0.080394657818328	0.0640359137245614	0.0416666666666667	0.175452324327545	5	0.0795281539215614
Chr03	38400000	mue0_bic1	233	0.0784060364973652	0.0210899817968404	0.0646849225404832	0.0263737537676791	0.0463468397104864	42	0.106610913115134
Chr03	38500000	mue0_bic1	110	0.0386149223414715	0.00612813366671384	0.352733686990255	0.3	0.094834592897629	0	0.097405014673667
Chr03	38600000	mue0_bic1	301	0.0164193158009472	0.00579481862241651	0.795976283081219	0.805369127516778	0.269842630682176	6	0.042591741455724
Chr03	38700000	mue0_bic1	322	0.0539446517682233	0.0446881385751958	0.508349404764846	0.50625	0.155863113222507	2	0.0503897874548911
Chr03	38800000	mue0_bic1	138	0.0290875055281613	0.00655261994041911	0.538094237638042	0.514925373134328	0.131741058491546	2	0.0709560211343049
Chr03	38900000	mue0_bic1	69	0.238665670656353	0.0701606725695171	0.820100666745606	0.897058823529412	0.043354884527966	39	0.177923514480811
Chr03	3.9e+07	mue0_bic1	35	0.260800179017756	0.115666777907093	0.709283001418065	0.742857142857143	0.143397508607532	5	0.151423692175434
Chr03	39100000	mue0_bic1	140	-0.00213100906451833	5.49916557845504e-05	0.905605447631013	0.911764705882353	0.303703844384134	4	0.056744942983651
Chr03	39200000	mue0_bic1	115	0.486330374549657	0.255233745201928	0.457546688359958	0.534212283044059	0.0690213112893043	84	0.190087086184193
Chr03	39300000	mue0_bic1	89	0.136206322414654	0.0953046343011117	0.675700588012041	0.681818181818182	0.138004029863659	2	0.0871225388148756
Chr03	39600000	mue0_bic1	32	0.08882891091475	0.0136460773981103	0.442450208001051	0.4375	0.195478673296035	0	0.15015530743302
Chr03	40400000	mue0_bic1	51	0.0257132940476566	0.00432104604545504	0.141015081969727	0.117647058823529	0.143629981583051	0	0.0772420042691084
Chr03	40800000	mue0_bic1	27	0.0909710156767641	0.00432786496952291	0.299366029854634	0.133333333333333	0.0155170474978738	0	0.273058976210852
Chr03	40900000	mue0_bic1	48	0.169084099119379	0.012607337117843	0.318248421057709	0.142857142857143	0.00351791657660601	79	0.297359179721028
Chr03	41700000	mue0_bic1	21	-0.0448292462239955	0.0405625427804998	0.0692901982105383	0.05	0.350129634197305	0	0.0439530599630399
Chr03	41800000	mue0_bic1	49	0.026169185938478	0.0615389661972259	0.0585865666921594	0.0625	0.29736478369844	0	0.0208307726982224
Chr03	42900000	mue0_bic1	33	0.00440697108240676	0.000313462819528856	0.0860173369960295	0.0909090909090909	0.241200159178311	0	0.0491515760473685
Chr03	43100000	mue0_bic1	55	-0.013028306561164	0.00146727105023982	0.1101038775147	0.0961538461538462	0.202075981803904	1	0.0671619133092844
Chr03	43500000	mue0_bic1	24	-0.275102577676874	0.107334080905291	0.229760802814361	0.19047619047619	0.167953585339112	7	0.165812055810791
Chr03	43700000	mue0_bic1	47	-0.433295169846804	0.0731616531264117	0.490341445915685	0.539393939393939	0.0422033370386812	108	0.316324155942648
Chr03	44200000	mue0_bic1	48	0.190764207154773	0.090678723304226	0.124867137575263	0.0638297872340425	0.081416481496025	8	0.125093417823443
Chr03	46600000	mue0_bic1	75	0.0387523795703988	0.00267806367239041	0.148987496010726	0.110350076103501	0.134147959946883	16	0.147869359330797
Chr03	46800000	mue0_bic1	106	0.257979763785953	0.0369892369901796	0.394193984786741	0.441742081447964	0.0277277305228275	167	0.264873322636222
Chr03	46900000	mue0_bic1	288	-0.251611600348051	0.0508784432520276	0.137693301855324	0.0208333333333333	0.00310304342182419	329	0.22026932344445
Chr03	4.7e+07	mue0_bic1	470	-0.0716456562648892	0.00467777368388132	0.122448507601337	0.0128205128205128	1.48259879258383e-06	367	0.206852382340581
Chr03	47100000	mue0_bic1	220	0.0467248971625649	0.00979896511776292	0.0713083339021007	0.03446088794926	0.0399888496357756	38	0.0932069964965227
Chr03	47300000	mue0_bic1	34	0.166535598964043	0.0655800466040126	0.18428599133256	0.151515151515152	0.173354137849553	3	0.128413737988583
Chr03	50300000	mue0_bic1	34	-0.110942941540902	0.0129560472057881	0.229764077486093	0.179144385026738	0.107389980352904	11	0.192465849469438
Chr03	50900000	mue0_bic1	23	0.0760223702371031	0.00744822231554455	0.280333990128577	0.217391304347826	0.191826101049432	3	0.173942358963371
Chr03	5.1e+07	mue0_bic1	46	0.0531382422994348	0.00108764296879717	0.479558058343172	0.44949494949495	0.0328409510982486	79	0.318166368904782
Chr03	51800000	mue0_bic1	51	-0.0327313769619492	0.00528168097499613	0.0763338819997959	0.0612244897959184	0.223870489266545	11	0.0889341294598298
Chr03	51900000	mue0_bic1	54	-0.195077882171227	0.0164479220931139	0.499993174484248	0.574074074074074	0.0351817774699143	86	0.300360471288192
Chr03	52100000	mue0_bic1	24	-0.0180004993066864	0.000591043693976764	0.222600425033137	0.181818181818182	0.24803670410906	10	0.146205941916139
Chr03	53600000	mue0_bic1	24	0.154183791469664	0.0109348106310836	0.498736776221248	0.478260869565217	0.0746389271600838	2	0.291154396856552
Chr03	53700000	mue0_bic1	46	0.180639318705181	0.0203662052153031	0.217003498387962	0.0869565217391304	0.0407909902864289	41	0.249946749927397
Chr03	54800000	mue0_bic1	24	-0.0206303046993658	0.000711984049813614	0.0837093950447988	0.0416666666666667	0.337755697717806	15	0.152672485242885
Chr03	5.5e+07	mue0_bic1	22	-0.00781338913761444	4.97473746341666e-05	0.490755628850867	0.476190476190476	0.118709101207263	0	0.218748274729725
Chr03	60600000	mue0_bic1	68	-0.0255997279217879	0.0290345047195205	0.0349322487309025	0.0294117647058824	0.290742432397674	1	0.0296666428763753
Chr03	60900000	mue0_bic1	55	-0.228264757174015	0.157200797427161	0.112945532184806	0.0681818181818182	0.117146074670209	8	0.113684631064983
Chr03	6.1e+07	mue0_bic1	161	-0.00914180356966451	0.0207873762085876	0.00720691435246556	0.0062111801242236	0.315534860971416	1	0.0125205184489412
Chr03	61700000	mue0_bic1	42	-0.0381092087938646	0.00144837052241314	0.0910487719899213	0	0.0743755240449733	40	0.197733547796063
Chr03	61900000	mue0_bic1	119	0.116287244210078	0.0880222662680766	0.15125938481158	0.13487525987526	0.123233225005066	7	0.0773973463728545
Chr03	6.2e+07	mue0_bic1	50	-0.108172126553457	0.00816715320395487	0.177764704467752	0.08	0.0386407461263151	32	0.236357986426759
Chr03	62600000	mue0_bic1	24	-0.0315143969222263	0.00124430538730366	0.197011289618571	0.166666666666667	0.203715840589709	15	0.176167364404896
Chr03	62700000	mue0_bic1	31	0.0978127713736946	0.0125287959241546	0.3787898039432	0.333333333333333	0.148388480399236	2	0.172556435764368
Chr03	62800000	mue0_bic1	46	-0.053387805061625	0.00815460666565684	0.255439251424312	0.24390243902439	0.156533263740018	4	0.11674299269781
Chr03	62900000	mue0_bic1	35	0.0644926611084767	0.00817818833280628	0.157444465410107	0.142857142857143	0.144522250329507	2	0.140822486567757
Chr03	6.3e+07	mue0_bic1	33	0.0603727189452461	0.0134249318445392	0.144011560174195	0.151515151515152	0.150204049764316	1	0.102890423670787
Chr03	63500000	mue0_bic1	34	-0.17564910949884	0.0437845045450407	0.141005043518285	0.0645161290322581	0.0880710004138972	6	0.165758572369232
Chr03	65400000	mue0_bic1	103	-0.193537209303389	0.0109390552013827	0.577250037593835	0.519803921568628	0.0169844299619782	296	0.365396878239238
Chr03	65700000	mue0_bic1	47	0.0653976392358383	0.00774427872934487	0.116155816831008	0.0869565217391304	0.180719918908618	18	0.146744505304741
Chr03	65800000	mue0_bic1	218	0.0446889660243711	0.00424755931488515	0.0683875446041946	0.0330196026077476	0.0694282999081352	17	0.135400679994001
Chr03	67100000	mue0_bic1	84	-0.132646923642842	0.0340021853293894	0.205804394033737	0.215250965250965	0.0632870846254533	6	0.14204764313892
Chr03	67700000	mue0_bic1	24	0.0751400851696972	0.0146602107430587	0.0960004963314869	0.05	0.235535987037444	9	0.122543940526359
Chr03	68300000	mue0_bic1	56	0.0352986595495986	0.00126929265598514	0.255730118644092	0.231456043956044	0.106714997379109	33	0.195644478206529
Chr03	69300000	mue0_bic1	21	0.00879771664638763	8.68171470193721e-05	0.159290929529025	0.111111111111111	0.237295585665369	16	0.186447893226306
Chr04	1900000	mue0_bic1	140	0.0598556047935827	0.00348860333249427	0.109130166548738	0.0192378838327784	0.0145336871249429	57	0.200110230780549
Chr04	2e+06	mue0_bic1	38	0.0227925346737782	0.000902134850433634	0.128569088931703	0.0909090909090909	0.175196935986495	12	0.149846691697617
Chr04	2300000	mue0_bic1	40	0.0318016923928822	0.00233363070930235	0.0491666362151398	0	0.158739971028404	19	0.129994336588264
Chr04	2400000	mue0_bic1	52	0.000316116194907199	9.22564296246249e-07	0.0308862633372437	0.0192307692307692	0.262898289777457	14	0.0649888256363341
Chr04	4200000	mue0_bic1	45	0.0417039156691679	0.00433502954416316	0.163248343388803	0.13953488372093	0.163094556684636	9	0.125075160259904
Chr04	4500000	mue0_bic1	38	-0.0151287393422818	0.000494797455006904	0.873189534547301	0.9	0.196734694436539	14	0.13430100942076
Chr04	4600000	mue0_bic1	21	0.12315376981523	0.0291363859951241	0.487204803573851	0.5	0.20735168524243	0	0.142468920801459
Chr04	4800000	mue0_bic1	112	0.172528394473513	0.113436214939316	0.801002640646116	0.836363636363636	0.0504077422028151	3	0.101152118408779
Chr04	4900000	mue0_bic1	80	-0.000870812206727407	2.98502703699339e-05	0.12879578989261	0.125	0.321470139916008	1	0.031473180956441
Chr04	5200000	mue0_bic1	42	0.0122429979157109	0.00286540888266692	0.890335945439446	0.880952380952381	0.258426382296972	0	0.0451632034672127
Chr04	6600000	mue0_bic1	30	-0.0242115337859472	0.000294274030993234	0.750429129801051	0.892857142857143	0.0258027301127812	58	0.278699762469719
Chr04	6700000	mue0_bic1	57	0.0661712318349803	0.00269024629905486	0.260189332380594	0.125	0.0361299751604083	53	0.251920473144751
Chr04	7500000	mue0_bic1	37	-0.269906057600634	0.0630050977810401	0.184221839143118	0.0597147950089126	0.0371320916881885	23	0.212331805108746
Chr04	7700000	mue0_bic1	34	-0.804439069320638	0.169964934311549	0.601972166961312	0.850713012477718	0.00163452582908249	92	0.38530421026561
Chr04	7800000	mue0_bic1	65	-0.0615377449589647	0.0014088624153315	0.331734505847912	0.1875	0.0329063650237817	152	0.323740885994042
Chr04	7900000	mue0_bic1	271	-0.117300941397102	0.0045606399627295	0.351733246521419	0.204848741871643	0.0257252209197609	295	0.342987954704823
Chr04	8e+06	mue0_bic1	69	-0.0508847970067354	0.00165868447049327	0.350721242403148	0.290322580645161	0.0724338572559325	78	0.246715492670311
Chr04	8100000	mue0_bic1	100	0.122902938306597	0.00646661559548516	0.26211561726033	0.121212121212121	0.0355095735001134	113	0.301796367636538
Chr04	8500000	mue0_bic1	44	-0.248772206295957	0.0387083406662357	0.770144823443523	0.9	0.0284042608049382	68	0.249683501228404
Chr04	10200000	mue0_bic1	290	0.0779449974963611	0.0334186429026072	0.0251681783521591	0.00348432055749129	0.0577956055100938	10	0.0841945747461018
Chr04	10300000	mue0_bic1	273	0.0456861252042736	0.0167116742305199	0.0443993612592576	0.02911482456937	0.079915097637497	11	0.0697854061104039
Chr04	10400000	mue0_bic1	84	0.0502040390477226	0.0230134918864101	0.039194783132762	0.0119047619047619	0.0965955107403634	6	0.065348807029797
Chr04	10500000	mue0_bic1	76	0.00293394430481028	0.00243933416659891	0.0194268077601411	0.0133333333333333	0.332331876716928	0	0.0117302287432707
Chr04	10600000	mue0_bic1	34	0.234385612928938	0.0533343927599383	0.238008969472442	0.199715370018975	0.0887038362187216	0	0.200409146283245
Chr04	10700000	mue0_bic1	45	0.0651273576811136	0.0126582305203708	0.878026623042104	0.868421052631579	0.135533141464411	12	0.114305525199699
Chr04	10800000	mue0_bic1	321	0.235570190527179	0.025846123350212	0.67283295888397	0.5796875	0.00476143789210201	345	0.289342941323842
Chr04	10900000	mue0_bic1	432	-0.0757557279578911	0.00795115822539022	0.314747703176991	0.236385021912864	0.00082959405595227	81	0.167760821058964
Chr04	1.1e+07	mue0_bic1	207	-0.090191100454478	0.00984503027009314	0.346486710647665	0.256281407035176	0.0146085011656442	82	0.179492134912356
Chr04	11100000	mue0_bic1	270	0.0514936237295392	0.0074488477236415	0.774881806645043	0.855555555555556	0.0169296183507567	31	0.11781461606565
Chr04	11200000	mue0_bic1	28	0.189818329239041	0.027642395687751	0.637266001683991	0.75	0.0624924135576391	6	0.225444981349259
Chr04	11300000	mue0_bic1	70	0.154444348630454	0.0324160715467541	0.532639603091165	0.514285714285714	0.20866927325529	44	0.169387787491792
Chr04	11400000	mue0_bic1	158	0.0849712427860319	0.0181976097367285	0.0612120166725558	0.0193548387096774	0.0493401085373617	24	0.124381291486007
Chr04	11500000	mue0_bic1	56	0.0728473842410522	0.00492675431663122	0.375907442142516	0.314270152505446	0.0799002200243596	30	0.204938604323411
Chr04	12100000	mue0_bic1	52	-0.00951381966070305	0.000320728029327055	0.834203587800621	0.846153846153846	0.157929755662512	2	0.10490029804065
Chr04	13100000	mue0_bic1	139	-0.0534520255959731	0.00688624114139754	0.285443655539308	0.25	0.16063982135784	25	0.127193031826774
Chr04	13200000	mue0_bic1	216	-0.253905983735222	0.115398494586537	0.452819741895196	0.377931581731617	0.0587218866080516	56	0.147592105859959
Chr04	13300000	mue0_bic1	117	0.182384359278994	0.0256006401625176	0.348118403052751	0.251126126126126	0.0285537393303632	117	0.225088052866128
Chr04	13400000	mue0_bic1	270	-0.0628075387973761	0.052053716352129	0.353402145668427	0.358349760630808	0.191135803754564	6	0.0543595896667436
Chr04	13600000	mue0_bic1	81	-0.189620558045021	0.0412657676735697	0.16751286287732	0.100632911392405	0.115237536708164	49	0.184323505401531
Chr04	14300000	mue0_bic1	25	0.0853052303766853	0.0334150305612595	0.610391129076429	0.583333333333333	0.353878863453685	0	0.092149926670307
Chr04	14400000	mue0_bic1	21	0.0838677485797441	0.0370049616483313	0.694213708875363	0.666666666666667	0.385523366252472	13	0.0860905079974992
Chr04	14500000	mue0_bic1	53	-0.00553994629474005	0.000803763604853973	0.92492899908702	0.924528301886792	0.437773154013603	2	0.0385861680327662
Chr04	14900000	mue0_bic1	71	-0.0788425814904139	0.127506669414801	0.733817232433408	0.71830985915493	0.3118854167318	1	0.043599815341496
Chr04	1.5e+07	mue0_bic1	180	-0.127990453474005	0.125168604948284	0.444859733728648	0.416666666666667	0.150226197007608	0	0.0714364948401729
Chr04	15100000	mue0_bic1	79	-0.130646349112125	0.0954803979619465	0.460247219183372	0.417721518987342	0.185328090328768	0	0.0834892256074532
Chr04	15300000	mue0_bic1	25	-0.0297087545696932	0.0293795593527792	0.828796104593206	0.84	0.359375268410806	0	0.0342256789528616
Chr04	15700000	mue0_bic1	135	0.0411279876917307	0.153520902439034	0.28572890589759	0.283582089552239	0.354211252615757	0	0.020727358961507
Chr04	15800000	mue0_bic1	117	-0.0027788939776038	0.00171485093179195	0.0152007159721632	0.00884955752212389	0.279516482614173	0	0.0132510122605878
Chr04	15900000	mue0_bic1	131	-0.0110450165129554	0.00643499352796056	0.0923626543684036	0.0916030534351145	0.256575800769413	0	0.0271883328072604
Chr04	1.6e+07	mue0_bic1	281	0.082135636976643	0.018558077966029	0.697656505891469	0.75312980030722	0.0257618076240306	18	0.119057126699773
Chr04	16100000	mue0_bic1	324	-0.0278141916263672	0.00211968046504475	0.658064537998207	0.685624438454628	0.0336997386393032	38	0.119294798744816
Chr04	16300000	mue0_bic1	60	-0.139330899255387	0.019113213587134	0.861985793305637	0.932203389830508	0.0691103152722676	41	0.199008143694691
Chr04	16600000	mue0_bic1	54	-0.0601283841102723	0.0131314173791875	0.353712003593282	0.346546310832025	0.193917023147905	0	0.103612939577672
Chr04	17300000	mue0_bic1	129	0.0631672077115236	0.0325026679245064	0.745759145291344	0.768	0.185676289577671	1	0.0691866717483404
Chr04	19900000	mue0_bic1	66	0.229793773653049	0.0598342344547061	0.844179111415604	0.923076923076923	0.0341495381854895	34	0.185504159812625
Chr04	20300000	mue0_bic1	96	-0.136339188833274	0.0172616554546838	0.377248359209209	0.405252659574468	0.0411758844056079	64	0.204913112021358
Chr04	20400000	mue0_bic1	177	-0.165877791483909	0.0158548998675916	0.571228070451892	0.625	0.0204541759513559	246	0.260133783656857
Chr04	20500000	mue0_bic1	251	-0.203108814161808	0.031884500574994	0.135483930753871	0.0319362549800797	0.0140726063207058	243	0.224610071604451
Chr04	20600000	mue0_bic1	54	-0.11382484278911	0.0166399888039287	0.145582008311153	0.0555555555555556	0.0211817821768636	23	0.174241182340952
Chr04	20900000	mue0_bic1	27	-0.134434366150719	0.0491919592898464	0.108018822988883	0.0384615384615385	0.135400699320411	1	0.119688798867958
Chr04	2.1e+07	mue0_bic1	35	0.048754043545106	0.00752320799164175	0.169415827724595	0.171428571428571	0.161137226215294	0	0.110993966478859
Chr04	21100000	mue0_bic1	87	-0.0146707988259909	0.00381760761772802	0.221053702274404	0.209302325581395	0.278238143668307	0	0.046886561331491
Chr04	21200000	mue0_bic1	302	0.0195600498761052	0.0699211469683762	0.194332680960546	0.190311418685121	0.306857120364731	0	0.0146068292029649
Chr04	21300000	mue0_bic1	712	0.0143278332883283	0.306646058616909	0.1136480945178	0.115330520393812	0.355975349247927	0	0.00510919044444988
Chr04	21400000	mue0_bic1	99	-0.0591766823536699	0.0828743469468595	0.626197750189595	0.616161616161616	0.286542213076797	0	0.0405910998465288
Chr04	21600000	mue0_bic1	76	-0.20179049831096	0.13759698833993	0.485912466351063	0.434210526315789	0.161460110492357	0	0.107420337797459
Chr04	21700000	mue0_bic1	157	4.88954713428761e-05	2.61165671619509e-06	0.488739028537255	0.490445859872611	0.450801317199314	0	0.00597449024569027
Chr04	21800000	mue0_bic1	189	0.375695075908565	0.35403253816099	0.467495183644616	0.548204847822125	0.0472765759793896	21	0.124682120192022
Chr04	21900000	mue0_bic1	44	-0.0593034814857074	0.133907107492098	0.731242579249224	0.75	0.357474751920679	0	0.0320013751121017
Chr04	2.2e+07	mue0_bic1	39	-0.0548242065423529	0.0906019707026499	0.833880037096411	0.846153846153846	0.301867654456206	0	0.0359661373091022
Chr04	22100000	mue0_bic1	252	0.0182361099491104	0.00936401327098929	0.290618185186613	0.281746031746032	0.240841978964705	2	0.0372127235688283
Chr04	22200000	mue0_bic1	550	-0.0317175505281605	0.0193144511684186	0.617833918104848	0.633211678832117	0.11566003280902	2	0.0450659696159682
Chr04	22300000	mue0_bic1	98	0.0307305850078333	0.00924784085111965	0.205463129373228	0.19689647766323	0.268068115670005	3	0.063101679626777
Chr04	22400000	mue0_bic1	61	0.142602895521958	0.0406078014539204	0.348594175280723	0.330459770114942	0.142699728215369	7	0.139737790007584
Chr04	22500000	mue0_bic1	51	0.266192574609916	0.167801587628714	0.527725668152366	0.549019607843137	0.161091300553143	3	0.128318173480348
Chr04	23100000	mue0_bic1	67	-0.386517890890521	0.15570661161912	0.185250778911662	0.104477611940299	0.0617827098567859	39	0.193422209132381
Chr04	23200000	mue0_bic1	49	-0.312388897720132	0.073219234044845	0.165355522204379	0.0816326530612245	0.0687145756625772	48	0.227967672457968
Chr04	24600000	mue0_bic1	101	-0.0680268831931897	0.00682036632128565	0.212573124668278	0.174442190669371	0.0719473601886566	44	0.162654838858223
Chr04	2.5e+07	mue0_bic1	86	-0.026980372000021	0.00279573059961752	0.161039615806195	0.130952380952381	0.131842666087616	10	0.10076055211045
Chr04	25100000	mue0_bic1	83	-0.0102258809349282	0.00535741941617652	0.307492428124304	0.304878048780488	0.348657594996608	0	0.0275875525336441
Chr04	25400000	mue0_bic1	121	0.000796718177747132	0.0012111986637515	0.330265947225882	0.330578512396694	0.451581882959673	0	0.004520508598477
Chr04	25900000	mue0_bic1	32	-0.14263532273745	0.0324772737015782	0.785208098383066	0.866666666666667	0.0694644800011647	2	0.156288697416123
Chr04	27900000	mue0_bic1	21	0.0467908621911556	0.0129723009430654	0.524987185993869	0.523809523809524	0.352136792365898	0	0.0811227762959297
Chr04	2.8e+07	mue0_bic1	22	-0.10423802052752	0.0251425724382162	0.400685460403076	0.363636363636364	0.316979418139902	6	0.129811020963441
Chr04	28600000	mue0_bic1	25	-0.0961441008005643	0.00820310617353038	0.332519678354855	0.238095238095238	0.113157427441435	8	0.209615667675187
Chr04	30500000	mue0_bic1	49	-0.118814310364636	0.0218550315861761	0.238353892636547	0.189494680851064	0.116935355182624	16	0.158702327995814
Chr04	30600000	mue0_bic1	84	-0.0939387492529415	0.0057007168422338	0.274318790288629	0.337349397590361	0.00354694055129125	184	0.2456802829693
Chr04	30900000	mue0_bic1	181	0.00206512257887955	4.82160847055476e-05	0.785137991031815	0.804469273743017	0.100519457845893	1	0.0587273128373215
Chr04	3.1e+07	mue0_bic1	550	-0.0120068038762808	0.00203333151694612	0.964503286418372	0.981785063752277	0.0219465581564425	60	0.0525791529945417
Chr04	31100000	mue0_bic1	198	0.00294662996296263	6.92941611185162e-05	0.845333404124971	0.850128198280006	0.102602268826001	10	0.0698984499483475
Chr04	31200000	mue0_bic1	345	0.0271393455109131	0.0311430125955363	0.625159368183721	0.636627906976744	0.240677237696841	1	0.0303675198801819
Chr04	31300000	mue0_bic1	351	-0.0138975901829985	0.0929933121355428	0.565261875517628	0.565217391304348	0.394475643211343	0	0.00899920008586659
Chr04	31400000	mue0_bic1	501	-0.0826198397290324	0.29051393250551	0.505697736229994	0.490490981963928	0.12314610187829	0	0.0302685161214695
Chr04	31500000	mue0_bic1	537	-0.0153512979298121	0.0328744283826117	0.536864096144816	0.542213883677298	0.331484543180874	0	0.0167188445742535
Chr04	31600000	mue0_bic1	322	-0.145141852417226	0.376226954023335	0.546776001776148	0.523364485981308	0.10354992133368	0	0.046725932092143
Chr04	31700000	mue0_bic1	343	0.0769400629380672	0.0910747612886489	0.370319339183159	0.378338749306491	0.254001346040595	22	0.0503435435971301
Chr04	31800000	mue0_bic1	378	0.0920372833361174	0.0335527588970872	0.670515587918074	0.692722371967655	0.173110200793053	26	0.0992178788579546
Chr04	31900000	mue0_bic1	625	0.00521829381153544	0.0112313747825049	0.116782580310843	0.116035530621786	0.3180165000999	0	0.00972304584213533
Chr04	3.2e+07	mue0_bic1	309	-0.00084029734194946	2.20359443181151e-05	0.300348774070525	0.290849673202614	0.198566257922747	1	0.0353473957055367
Chr04	32100000	mue0_bic1	28	0.190052957414556	0.08823682307127	0.868288276489335	0.892857142857143	0.134586271309378	90	0.126339736159403
Chr04	32300000	mue0_bic1	74	0.0293047700626128	0.0256851659489542	0.225441234063049	0.220588235294118	0.30161262650724	0	0.0361066665482001
Chr04	32400000	mue0_bic1	214	0.0993806382385751	0.06777914677913	0.772273907464872	0.780373831775701	0.304883444942252	21	0.0753778937311866
Chr04	32500000	mue0_bic1	388	0.0385539013637327	0.0622747459873241	0.435608676253299	0.440721649484536	0.339484053067942	5	0.0305072186462855
Chr04	32600000	mue0_bic1	505	0.0291392452743652	0.0290799639202084	0.362337104518746	0.359126984126984	0.307821640447445	12	0.0337420630424769
Chr04	32700000	mue0_bic1	667	-0.0347399374238386	0.0256751422054297	0.176098310978468	0.178947368421053	0.221878739769759	3	0.0428117389017986
Chr04	32800000	mue0_bic1	595	-0.0370840998058018	0.0324631207162847	0.231421114096711	0.239020144952348	0.19852407882418	2	0.0406427300830216
Chr04	32900000	mue0_bic1	51	0.221054864639365	0.0932437480911115	0.549671174782946	0.530612244897959	0.10824188323169	0	0.14294878900011
Chr04	3.3e+07	mue0_bic1	94	0.116012526024325	0.0980193025501665	0.337419134426447	0.328947368421053	0.141790294227884	0	0.0731710596114625
Chr04	33100000	mue0_bic1	751	-0.0434276164574147	0.0361722949289424	0.246854195341667	0.233905579399142	0.157802457605395	3	0.0450887532838287
Chr04	33200000	mue0_bic1	612	-0.0610221842348197	0.0518768161754654	0.206185712443329	0.183303085299456	0.054859534943679	2	0.0529043468120934
Chr04	33300000	mue0_bic1	962	-0.0505211935922838	0.0399857807095381	0.187852444730536	0.166493236212279	0.0321952703328996	2	0.0498897212764011
Chr04	33400000	mue0_bic1	195	-0.00188700163294462	6.64421847187107e-05	0.192449629443508	0.2	0.169329920513146	1	0.0457130910873959
Chr04	33500000	mue0_bic1	101	0.00631977340078112	0.00413793277551431	0.0280535704391919	0.03	0.191262427538779	0	0.0193999252413076
Chr04	33900000	mue0_bic1	254	-0.0176281468141786	0.00696013199232555	0.198170065624126	0.188976377952756	0.2918638385054	2	0.0417242161054215
Chr04	3.4e+07	mue0_bic1	751	-0.0318748398629842	0.0190754246855277	0.162539759799015	0.148197596795728	0.120273456025808	7	0.0455723232138898
Chr04	34100000	mue0_bic1	205	0.0198180053813667	0.00595818431439968	0.307287889280675	0.305418719211823	0.160535273471618	2	0.0506982817021234
Chr04	34900000	mue0_bic1	87	0.00480333362992085	0.00188066291832915	0.139654060947556	0.137931034482759	0.386862410866467	1	0.0218714480404079
Chr04	3.5e+07	mue0_bic1	731	-0.0269270741488196	0.0751411791481112	0.262714717367931	0.256868131868132	0.248944102921966	2	0.0193972618454026
Chr04	35100000	mue0_bic1	826	-0.0284524971648799	0.0586374370151477	0.269884007785652	0.262717692863637	0.226885345604362	2	0.0232018793499982
Chr04	35200000	mue0_bic1	721	0.00130540129443577	0.00019451955074945	0.280702133385468	0.28072625698324	0.307961291968354	2	0.0184821578541298
Chr04	35300000	mue0_bic1	626	-0.00839098655880851	0.00414373216656268	0.521100027722367	0.524002701843611	0.343268411078965	2	0.0257399353752036
Chr04	35400000	mue0_bic1	759	-0.0195767764195814	0.0203082999452478	0.554151584495951	0.558584928087484	0.343162811176024	2	0.0271265561515047
Chr04	35500000	mue0_bic1	642	-0.0210694999285851	0.0187085526014325	0.662220499386721	0.666142966455212	0.33057477961995	2	0.0304175617564889
Chr04	35600000	mue0_bic1	353	-0.00707273356111435	0.00322972064200932	0.68768362896053	0.688385269121813	0.454260030285123	2	0.024575088103106
Chr04	35700000	mue0_bic1	253	-0.0074732007173591	0.00132072745973833	0.946476999216466	0.951903614457831	0.348255147760683	1	0.0406060091529907
Chr04	35800000	mue0_bic1	426	-0.00582440024045191	0.000691071478039529	0.958058620379079	0.962352941176471	0.323434140882604	1	0.0437501948619527
Chr04	35900000	mue0_bic1	473	-0.00462458383723126	0.00077038350680904	0.711797821587071	0.714285714285714	0.413836172016182	1	0.0329010254351788
Chr04	3.6e+07	mue0_bic1	576	0.0134810861060421	0.0157668401873187	0.33893231795437	0.335682835797724	0.326270274080413	1	0.0212003394604209
Chr04	36100000	mue0_bic1	628	-0.00308044946887959	0.000584716716518816	0.553920309123515	0.554649265905383	0.416552694694222	1	0.0251554215279994
