X.Chr01.	X.0.	X.mue0_bic1.	X.5.	X.0.21551393334702.	X.0.0123826755178884.	NA_character_.	NA_character_..1	NA_character_..2
Chr11	36100000	mue0_bic1	140	-0.0288986547684111	0.0125650244145226	0.150174477914535	0.997928908648387	0
Chr11	36200000	mue0_bic1	271	-0.0675383842928757	0.0279488058521536	0.224713868902392	0.852675892183035	5
Chr11	36300000	mue0_bic1	130	-0.0550652774866438	0.0496284656192468	0.618725212605252	1	0
Chr11	36400000	mue0_bic1	172	-0.00234814363468692	0.000102542886766577	0.850686800921391	1	0
Chr11	36500000	mue0_bic1	13	-0.185094473034099	0.0231846843399775	0.655230263563597	1	0
Chr11	36600000	mue0_bic1	208	-0.00524292456354018	0.000552681358695339	0.721694697250386	1	0
Chr11	36700000	mue0_bic1	41	-0.0013652894903131	0.000109930081987666	0.270696222220612	1	0
Chr11	36800000	mue0_bic1	7	-0.0121211237839708	0.000151771305615107	0.297808012093727	1	0
Chr11	36900000	mue0_bic1	282	-0.032821485867534	0.0153368418304015	0.410826250774589	0.997817377929045	0
Chr11	3.7e+07	mue0_bic1	87	-0.0471697458509199	0.00389860706408607	0.649762619938884	1	0
Chr11	37100000	mue0_bic1	143	0.0109568420822283	0.000776875090792812	0.218633056927423	0.999965415846883	0
Chr11	37200000	mue0_bic1	116	0.0293385657061094	0.0166230383353406	0.0459961333109236	0.945144356205878	0
Chr11	37300000	mue0_bic1	15	0.00183565432613253	3.00459849747572e-05	0.400649967316634	1	0
Chr11	37400000	mue0_bic1	4	0.0265157056466364	0.000860863512338192	0.286155202821869	1	0
Chr11	37500000	mue0_bic1	3	0.198702114567911	0.0104103924718518	0.631393298059965	1	0
Chr11	37600000	mue0_bic1	7	0.13500640227812	0.0116670493658667	NA	NA	NA
Chr11	37700000	mue0_bic1	2	-0.0339269751328209	0.000245308703171548	0.341269841269841	1	0
Chr11	37800000	mue0_bic1	3	0.0142444228044112	6.92281993899798e-05	0.27336860670194	1	0
Chr11	37900000	mue0_bic1	57	-0.0430438545653191	0.00161435868574104	0.596415034730086	1	0
Chr11	3.8e+07	mue0_bic1	108	-0.153838018110148	0.0359631071305436	0.70609406166821	1	0
Chr11	38100000	mue0_bic1	101	-0.123343360544476	0.0450559609509113	0.196136293465145	0.999956424098885	0
Chr11	38200000	mue0_bic1	30	-0.0218251998253711	0.00120800545460184	0.926026736681727	1	0
Chr11	38300000	mue0_bic1	92	0.11989821947494	0.020480063380846	0.858293056120296	1	0
Chr11	38400000	mue0_bic1	268	0.147975717892609	0.0297136407161124	0.29435849289729	0.738824878128211	65
Chr11	38500000	mue0_bic1	239	0.397004006866451	0.0698139441357052	0.421966447042245	0.676255106994021	26
Chr11	38600000	mue0_bic1	3	0.146200978703791	0.0129480046463306	0.828042328042328	1	0
Chr11	38800000	mue0_bic1	2	0.598217056629687	0.0737036632032682	NA	NA	NA
Chr11	38900000	mue0_bic1	133	0.597542867566496	0.0847682569949504	0.57806564578504	1	0
Chr11	3.9e+07	mue0_bic1	249	0.52963707555209	0.0616899549080914	0.540104414855401	0.56100066296872	147
Chr11	39100000	mue0_bic1	190	0.260662740537145	0.0955013703168593	0.691672406545506	1	0
Chr11	39200000	mue0_bic1	153	-0.0956968163396616	0.0452910689921659	0.728612980672043	1	0
Chr11	39300000	mue0_bic1	62	-0.0657639170490375	0.00822559502024687	0.352794277478807	1	0
Chr11	39400000	mue0_bic1	33	0.119700700350687	0.0260378309516937	0.719259002786163	1	0
Chr11	39500000	mue0_bic1	77	-0.0887705329366373	0.0158502839826913	0.167921706140969	0.999665526685725	0
Chr11	39600000	mue0_bic1	40	0.12149136326058	0.0143416226360653	0.460134771308539	1	0
Chr11	39700000	mue0_bic1	2	-0.148693518212197	0.00574410676109011	0.332010582010582	1	0
Chr11	39900000	mue0_bic1	56	0.468845281236462	0.0577033661228109	0.453444021153095	1	0
Chr11	4e+07	mue0_bic1	46	0.116414769081073	0.0403820391478956	0.117504201447985	0.996857271179779	0
Chr11	40100000	mue0_bic1	27	0.0763471377393716	0.00891342450403172	0.142747893396041	0.999999999999868	0
Chr11	40200000	mue0_bic1	4	-0.383088797226427	0.0657981595674885	0.511022927689594	1	0
Chr11	40300000	mue0_bic1	14	-0.158870007280482	0.0206440993917629	NA	NA	NA
Chr11	40400000	mue0_bic1	39	-0.00756353360187702	0.000356927864041079	0.144116540184002	0.99999999918466	0
Chr11	40500000	mue0_bic1	6	0.130045528223247	0.0247249458506671	0.354056437389771	1	0
Chr11	40600000	mue0_bic1	17	0.179188121105145	0.0309000613575206	0.28720068878799	1	0
Chr11	40700000	mue0_bic1	9	0.216523275165503	0.0157135363067517	0.205708826740573	1	0
Chr11	40800000	mue0_bic1	2	0.00662616138785382	3.03974003662705e-05	NA	NA	NA
Chr11	40900000	mue0_bic1	1	0.378077820176314	0.0410754303047053	NA	NA	NA
Chr11	4.1e+07	mue0_bic1	2	-0.305998442212007	0.0450424486137336	NA	NA	NA
Chr11	41100000	mue0_bic1	7	0.352020333365438	0.0707607083884097	0.409145880574452	1	0
Chr11	41200000	mue0_bic1	11	0.177454243685854	0.00950981297775526	0.228186628186628	1	0
Chr11	41300000	mue0_bic1	10	0.132732131299656	0.00569937562512026	0.221029646426472	1	0
Chr11	41800000	mue0_bic1	1	0.0211949457110863	6.86415160024377e-05	NA	NA	NA
Chr11	42200000	mue0_bic1	6	0.36565125255449	0.133005235324616	0.334038800705467	1	0
Chr11	42300000	mue0_bic1	2	0.253507299233953	0.020716989064593	0.424603174603175	1	0
Chr11	42400000	mue0_bic1	9	-0.0775698130815714	0.0146637905310244	0.730244813974973	1	0
Chr11	42500000	mue0_bic1	2	0.272415115739877	0.0253303792174549	0.33994708994709	1	0
Chr11	42600000	mue0_bic1	3	-0.176931223214043	0.00655867890559058	0.608465608465608	1	0
Chr11	42700000	mue0_bic1	10	0.00967384813289784	9.6600726653389e-05	0.455189174435206	1	0
Chr11	42800000	mue0_bic1	2	-0.00737859187068132	0.00239045522390462	NA	NA	NA
Chr11	42900000	mue0_bic1	6	0.0382938356681372	0.00259096661083607	0.189417989417989	1	0
Chr11	4.3e+07	mue0_bic1	12	0.0846288610986744	0.00666166804378714	0.642614543011368	1	0
Chr11	43100000	mue0_bic1	21	-0.147935157171471	0.0381436353285285	0.479375201997628	1	0
Chr11	43200000	mue0_bic1	34	0.385041768179871	0.146836661747289	0.510791150637076	1	0
Chr11	43300000	mue0_bic1	8	0.0394521154627022	0.000432949692802431	0.290277777777778	1	0
Chr11	43400000	mue0_bic1	37	-0.281086908222633	0.0406615148699281	0.564664698114364	1	0
Chr11	43500000	mue0_bic1	3	0.0320994298268481	0.00142609896046696	NA	NA	NA
Chr11	43700000	mue0_bic1	12	0.305564712060103	0.0818537617225307	0.260188334593097	1	0
Chr11	43800000	mue0_bic1	33	-0.0933322738280885	0.0551739191272352	0.689172281709073	1	0
Chr11	43900000	mue0_bic1	48	0.00171766209838787	5.58910122065387e-05	0.186206983042998	0.999999995985414	0
Chr11	4.4e+07	mue0_bic1	27	0.165054361330856	0.0165570601812033	0.454597360093486	1	0
Chr11	44100000	mue0_bic1	44	-0.529022478279761	0.224587313380301	0.385709665678707	1	0
Chr11	44200000	mue0_bic1	2	-0.581325481619339	0.0941342351152412	0.62037037037037	1	0
Chr11	44300000	mue0_bic1	8	-0.00872664626082694	9.12290255724166e-05	0.444365709246662	1	0
Chr11	44400000	mue0_bic1	158	-0.0233913007193058	0.00485095134475148	0.343496426882471	0.999940905666669	0
Chr11	44500000	mue0_bic1	154	-0.0366057468028511	0.0177010610209426	0.51338929911572	0.999999999999993	0
Chr11	44600000	mue0_bic1	121	-0.0124662004158208	0.00268102203030604	0.535989241726639	1	0
Chr11	44700000	mue0_bic1	88	-0.000655261159502599	8.72368987828068e-06	0.0272728456034652	0.981656497327284	2
Chr11	44800000	mue0_bic1	129	0.11195625230969	0.0306438464215296	0.157666757820247	0.95918045666803	2
Chr11	44900000	mue0_bic1	108	-0.0164720262311048	0.00233352612311807	0.722355778999991	1	0
Chr11	4.5e+07	mue0_bic1	114	0.00586707907700982	7.07718525995916e-05	0.316787803105968	0.999999199447525	0
Chr11	45100000	mue0_bic1	108	0.197076586800188	0.0274115145024603	0.27172593613859	0.998715419329917	0
Chr11	45200000	mue0_bic1	110	0.267493323037131	0.119917285735111	0.404186862391821	0.999999999999898	0
Chr11	45300000	mue0_bic1	36	-5.15114153548064e-05	5.34989958213332e-09	0.195648063397347	0.999999999999972	0
Chr11	45400000	mue0_bic1	60	0.0104622529305182	0.000895425650123149	0.321831192157102	1	0
Chr11	45500000	mue0_bic1	53	0.0631950017066515	0.0179315617513376	0.21867672924604	0.999999999999524	0
Chr11	45600000	mue0_bic1	25	0.0102185689157484	0.00150953992098284	0.159423128056668	1	0
Chr11	45900000	mue0_bic1	54	-0.105226391086857	0.0111526706789307	0.574398321839135	1	0
Chr11	4.6e+07	mue0_bic1	102	0.0286577456045709	0.00316756230026272	0.643831200981118	1	0
Chr11	46100000	mue0_bic1	13	-0.0399042280192524	0.00427796262523831	0.588810880477547	1	0
Chr11	46200000	mue0_bic1	36	0.030205024044518	0.0038445910453502	0.156708377750289	0.9999999999926	0
Chr11	46300000	mue0_bic1	323	-0.0808606089339013	0.0329202509423731	0.600992997493333	0.848089977325481	9
Chr11	46400000	mue0_bic1	9	0.0442296504889062	0.00359960994637507	0.301375241454606	1	0
Chr11	46600000	mue0_bic1	10	0.166690715046109	0.0453936821150866	0.81133261946754	1	0
Chr11	46700000	mue0_bic1	43	0.0183460209449184	0.00722108404433367	0.320390062861297	1	0
Chr11	46800000	mue0_bic1	105	0.0721930722225743	0.0352858557654705	0.186467850588084	0.996565223306843	0
Chr11	46900000	mue0_bic1	50	-0.0936219654844779	0.0621834789124822	0.78893192831659	1	0
Chr11	4.7e+07	mue0_bic1	17	0.0467468029678043	0.00953513471273303	0.439329157588962	1	0
Chr11	47100000	mue0_bic1	30	-0.0140555514986335	0.000421501080623285	0.332557463281784	1	0
Chr11	47200000	mue0_bic1	29	0.295227804012345	0.0485022921131216	0.680497002524461	1	0
Chr11	47300000	mue0_bic1	20	0.037672259950239	0.00116393238507833	0.801372303307288	1	0
Chr11	47400000	mue0_bic1	2	-0.188932141071241	0.0116289852518703	0.604497354497355	1	0
Chr11	47500000	mue0_bic1	9	0.0542880051411865	0.00307176193120102	0.289731880406484	1	0
Chr11	47600000	mue0_bic1	79	0.0499020582964249	0.00314948857343677	0.318706125053291	0.999999990324048	0
Chr11	47700000	mue0_bic1	43	0.0179550212053199	0.000313316827831591	0.483779425015073	1	0
Chr11	47800000	mue0_bic1	16	-0.0328539471311971	0.00427453173687224	0.682094889237746	1	0
Chr11	47900000	mue0_bic1	16	0.0658474137264379	0.0136737166739025	0.28732823613776	1	0
Chr11	4.8e+07	mue0_bic1	155	0.00975153147080561	0.000548728002373503	0.0605662505991943	0.973685618242082	9
Chr11	48100000	mue0_bic1	68	0.024970151162859	0.00319315153014775	0.138518431344522	0.996402223632158	0
Chr11	48200000	mue0_bic1	112	-0.04370540125606	0.0163852118261564	0.428065181848002	1	0
Chr11	48300000	mue0_bic1	30	0.019340180133836	0.00333002216927109	0.101540085530233	0.99999975934831	0
Chr11	48400000	mue0_bic1	7	-0.0392571322635483	0.0012305395643574	0.436835474930713	1	0
Chr11	48500000	mue0_bic1	8	-0.125384290646079	0.00922144336782472	0.234262408667171	1	0
Chr11	48600000	mue0_bic1	3	-0.10363779299701	0.00369345907285216	NA	NA	NA
Chr11	48800000	mue0_bic1	15	-0.104219298707304	0.0131348361645931	0.485289203741585	1	0
Chr11	48900000	mue0_bic1	84	0.0111116456758663	0.00224920544688312	0.320552383093868	0.999999999999998	0
Chr11	4.9e+07	mue0_bic1	13	0.047612976570004	0.00197658753064668	0.823739847747784	1	0
Chr11	49100000	mue0_bic1	13	0.0396623177884134	0.00187010818019539	0.360598983614857	1	0
Chr11	49200000	mue0_bic1	4	0.111713634275473	0.0101033700485253	NA	NA	NA
Chr11	49300000	mue0_bic1	149	-0.0776423308346159	0.0420621596346348	0.202672540169834	0.997479903009832	0
Chr11	49400000	mue0_bic1	285	-0.00998004068700315	0.00123152147410889	0.282928361122265	0.970798499857319	5
Chr11	49500000	mue0_bic1	88	0.0219846070822136	0.00582706077025825	0.476467907570542	1	0
Chr11	49600000	mue0_bic1	89	-0.0277560029867418	0.00949960915322954	0.143504725090567	0.996093324889275	0
Chr11	49700000	mue0_bic1	97	0.0714109579200745	0.0207814931154483	0.101480390993891	0.960654066577743	0
Chr11	49800000	mue0_bic1	69	-0.01535795676769	0.00242598054717433	0.66486385417352	1	0
Chr11	49900000	mue0_bic1	27	-0.0196729880238776	0.000515936481076301	0.261678160659642	1	0
Chr11	5e+07	mue0_bic1	1	-0.48248392949664	0.0496067195638458	NA	NA	NA
Chr11	50100000	mue0_bic1	1	0.00156464259650856	4.5957063208258e-06	0.0211640211640212	0.999638890125511	0
Chr11	50200000	mue0_bic1	50	-0.0224653843451863	0.00443148354620273	0.650595751190266	1	0
Chr11	50300000	mue0_bic1	5	0.0409428680118677	0.00137255328585951	NA	NA	NA
Chr11	50400000	mue0_bic1	15	0.172825227795328	0.0394985085451448	0.442753454658217	1	0
Chr11	50500000	mue0_bic1	12	-0.380185318734386	0.0891821532003196	0.234375501042168	1	0
Chr11	50800000	mue0_bic1	3	-0.0858634235845437	0.00694702647945135	0.171957671957672	1	0
Chr11	50900000	mue0_bic1	2	0.376230328376944	0.0322009682561854	0.587301587301587	1	0
Chr11	5.1e+07	mue0_bic1	2	0.0724413789504771	0.00149286173100541	NA	NA	NA
Chr11	51400000	mue0_bic1	3	-0.11312449874346	0.00387704178435659	NA	NA	NA
Chr11	51500000	mue0_bic1	47	0.375508950688016	0.0601409238830577	0.696285823408702	1	0
Chr11	51700000	mue0_bic1	1	0.050931628948575	0.000386842912055234	NA	NA	NA
Chr11	51800000	mue0_bic1	1	0.328769692271829	0.0351312738288228	NA	NA	NA
Chr11	51900000	mue0_bic1	14	0.00152281756393598	1.11677489530349e-05	0.13112537080791	1	0
Chr11	5.2e+07	mue0_bic1	30	-0.00314929099127896	1.78083298976499e-05	0.257923393850232	1	0
Chr11	52100000	mue0_bic1	69	0.0121554076521495	0.00111471474597959	0.197918912859313	0.999999999555132	0
Chr11	52200000	mue0_bic1	75	0.100177839640047	0.122796364962838	0.703162261403987	1	0
Chr11	52300000	mue0_bic1	250	-0.0142589394768465	0.00165192252897163	0.693736192555644	0.999999999999999	0
Chr11	52400000	mue0_bic1	195	-0.000156020198318356	8.06777227443445e-06	0.478903124297819	1	0
Chr11	52500000	mue0_bic1	5	-0.0553069567893009	0.00898420430025648	0.764550264550265	1	0
Chr11	52700000	mue0_bic1	69	0.0357871054978591	0.0150668534931018	0.39328520504005	1	0
Chr11	52800000	mue0_bic1	44	0.0186844282407971	0.00432782986392145	0.582390497960211	1	0
Chr11	52900000	mue0_bic1	12	-0.0691659930992548	0.0101254218708254	0.810131931560503	1	0
Chr11	5.3e+07	mue0_bic1	25	-0.020945863683122	0.00240317494076632	0.793132665011547	1	0
Chr11	53100000	mue0_bic1	9	-0.120836182294547	0.021577828569651	0.546301545309482	1	0
Chr11	53200000	mue0_bic1	279	0.0158294469525265	0.00159542842991052	0.563420696827731	0.980643997371376	2
Chr11	53300000	mue0_bic1	26	0.0343203646137815	0.00552374396125416	0.626741615872051	1	0
Chr11	53400000	mue0_bic1	37	-0.0294444750665171	0.00275990399397063	0.760976168770474	1	0
Chr11	53500000	mue0_bic1	53	-0.0157989346922473	0.00073076513054363	0.355556549676131	1	0
Chr11	53600000	mue0_bic1	32	0.233256418068831	0.0536664952114863	0.307414568739163	1	0
Chr11	53700000	mue0_bic1	286	-0.0101158493521962	0.00362408039273239	0.918100709077945	1	0
Chr11	53800000	mue0_bic1	2	0.0922680244026204	0.00400445314365276	NA	NA	NA
Chr11	53900000	mue0_bic1	15	-0.0946867999539906	0.0171040550274308	0.744604733890448	1	0
Chr11	5.4e+07	mue0_bic1	18	-0.0893636282474459	0.0276702423745707	0.69462927383679	1	0
Chr11	54100000	mue0_bic1	58	-0.00459220091919621	0.000182181741418867	0.225976130681327	1	0
Chr11	54200000	mue0_bic1	44	0.0150193312128933	0.000495682040845493	0.632932729722717	1	0
Chr11	54300000	mue0_bic1	98	-0.0670904015782611	0.0446088255570573	0.50762344397343	1	0
Chr11	54400000	mue0_bic1	38	0.028144884806667	0.0124764549858642	0.049017103524696	0.998557389643346	0
Chr11	54500000	mue0_bic1	7	0.189383813342784	0.0374174492613269	0.299200050390527	1	0
Chr11	54600000	mue0_bic1	66	0.134351566066604	0.0635790291740893	0.44522958417094	1	0
Chr11	54700000	mue0_bic1	20	-0.0675328828062382	0.00998250799716746	0.412480824163524	1	0
Chr11	54800000	mue0_bic1	4	0.118797283883255	0.00787451822685875	0.736992945326279	1	0
Chr11	54900000	mue0_bic1	2	0.0723406233984742	0.00332241142790162	NA	NA	NA
Chr11	5.5e+07	mue0_bic1	7	0.000289527496768273	1.10763891666953e-07	0.273481985386747	1	0
Chr11	55100000	mue0_bic1	66	0.0482221986122892	0.0125012242839276	0.815561233312257	1	0
Chr11	55200000	mue0_bic1	63	0.110068102290404	0.0596970080903281	0.702628378260381	1	0
Chr11	55300000	mue0_bic1	11	-0.0717637723908182	0.0178756984639684	NA	NA	NA
Chr11	55400000	mue0_bic1	6	-0.323048911724453	0.0695657345922666	0.490299823633157	1	0
Chr11	55500000	mue0_bic1	52	-0.229588542787324	0.0731770293162236	0.317540655076959	1	0
Chr11	55600000	mue0_bic1	5	0.211483002990065	0.0382417237728888	0.58994708994709	1	0
Chr11	55700000	mue0_bic1	23	-0.272553859315564	0.0346481567190923	0.80718938476429	1	0
Chr11	55800000	mue0_bic1	15	0.029322517379491	0.000799894355590436	0.666454841454841	1	0
Chr11	55900000	mue0_bic1	88	0.0422249911902195	0.0237701276201094	0.457896816873336	1	0
Chr11	5.6e+07	mue0_bic1	123	0.0490414437955827	0.0747381693804756	0.117980822020953	0.999637211494738	0
Chr11	56100000	mue0_bic1	24	-0.0652076888400535	0.00125160472102428	0.308220850922714	1	0
Chr11	56200000	mue0_bic1	41	0.0976581743194933	0.00679802256934797	0.880397447838738	1	0
Chr11	56300000	mue0_bic1	37	0.0731506487100053	0.00556416217928575	0.881734723798216	1	0
Chr12	0	mue0_bic1	209	0.186395697103539	0.165774103195377	0.561599606360454	0.999876452427241	0
Chr12	1e+05	mue0_bic1	279	-0.0344643863340327	0.0159066593229699	0.46307511632289	0.975420943703419	7
Chr12	2e+05	mue0_bic1	452	-0.00686656901498939	0.000948009926641564	0.51318855558905	0.000784933780239342	164
Chr12	3e+05	mue0_bic1	257	-0.023213548706291	0.0167751858710992	0.650517307942406	0.999841858396137	0
Chr12	4e+05	mue0_bic1	228	-0.102801402952128	0.154506661574946	0.700452161973988	0.999999999929646	0
Chr12	5e+05	mue0_bic1	355	-0.00648415709326064	0.000902327297480558	0.729261742878195	0.945048738934236	8
Chr12	6e+05	mue0_bic1	475	-0.121530677490407	0.166901166308528	0.680078539512192	0.00293164841267374	373
Chr12	7e+05	mue0_bic1	231	-0.0978414625243336	0.133141354384438	0.658793576977078	0.999999999963813	0
Chr12	8e+05	mue0_bic1	82	-0.158241337212399	0.147756002233437	0.702833839433133	1	0
Chr12	9e+05	mue0_bic1	10	0.526271869626867	0.190569214474114	0.652749433106576	1	0
Chr12	1e+06	mue0_bic1	8	0.10282492225458	0.0128989940443766	0.45736646510456	1	0
Chr12	1100000	mue0_bic1	3	-0.0680870486274039	0.00301666852537836	NA	NA	NA
Chr12	1500000	mue0_bic1	3	0.299617064960826	0.0411585531882064	NA	NA	NA
Chr12	1600000	mue0_bic1	1	0.0908524396074081	0.00394006875727478	NA	NA	NA
Chr12	1700000	mue0_bic1	7	-0.00320936063437797	8.4783815341796e-06	0.268820861678005	1	0
Chr12	1800000	mue0_bic1	5	0.0164252520111956	0.000292941587313385	NA	NA	NA
Chr12	1900000	mue0_bic1	19	-0.522150637477542	0.108990535257414	0.690507654803812	1	0
Chr12	2e+06	mue0_bic1	41	-0.609435969959234	0.189357353059575	0.607009269855146	1	0
Chr12	2100000	mue0_bic1	7	-0.0787749883108146	0.00577430016040921	0.169942050894432	1	0
Chr12	2200000	mue0_bic1	61	0.296302262958253	0.194125167411435	0.830247771157283	1	0
Chr12	2300000	mue0_bic1	95	1.01273272889229	0.405615353576512	0.726270779245847	1	0
Chr12	2400000	mue0_bic1	71	0.906918523712904	0.410344593191299	0.739484048785137	1	0
Chr12	2500000	mue0_bic1	13	0.137523304167362	0.0420349839323138	0.588111858746779	1	0
Chr12	2600000	mue0_bic1	22	0.118533344973824	0.0342156409714307	0.491177093585381	1	0
Chr12	2700000	mue0_bic1	10	0.196018615375978	0.0546757352080132	0.550005249013185	1	0
Chr12	2800000	mue0_bic1	96	0.315897682347614	0.247032329250211	0.809743346196145	1	0
Chr12	2900000	mue0_bic1	31	0.408164328867833	0.232786970119092	0.582210911756821	1	0
Chr12	3e+06	mue0_bic1	188	0.119477822855467	0.25903177705411	0.19475743191993	0.999795311610555	0
Chr12	3100000	mue0_bic1	66	0.00717734696652102	0.00194151210105849	0.257772476173038	0.99999999988721	0
Chr12	3200000	mue0_bic1	86	0.170339937313755	0.193329967031254	0.452394436926499	1	0
Chr12	3300000	mue0_bic1	89	0.0280467357255271	0.00631099728573121	0.161984676863291	0.999999746939146	0
Chr12	3400000	mue0_bic1	18	0.430996372429145	0.237993673374867	0.532275135082091	1	0
Chr12	3500000	mue0_bic1	108	0.116452182350173	0.168573978045974	0.303727986423185	1	0
Chr12	3600000	mue0_bic1	154	-0.111801150037867	0.0355700732999958	0.301646498052896	0.999630920919828	0
Chr12	3700000	mue0_bic1	297	0.161852065439051	0.18203627269965	0.691796837325594	0.999931985381957	0
Chr12	3800000	mue0_bic1	75	0.0674711834887152	0.0248656969997948	0.855497491358258	1	0
Chr12	3900000	mue0_bic1	47	0.0713518973435185	0.0117469453514205	0.439509110113835	1	0
Chr12	4e+06	mue0_bic1	41	-0.408892502668721	0.118080113114388	0.354445495159322	1	0
Chr12	4100000	mue0_bic1	20	-0.167486272186942	0.0139070280994116	0.723791391150352	1	0
Chr12	4200000	mue0_bic1	7	-0.335823536410095	0.0426408787765298	0.322499370118418	1	0
Chr12	4300000	mue0_bic1	28	-0.250867955523489	0.0401520829413443	0.568259262407889	1	0
Chr12	4400000	mue0_bic1	25	-0.121706465659284	0.0160705506363821	0.718787935212249	1	0
Chr12	4500000	mue0_bic1	84	0.0510478112577895	0.0142233982409157	0.259000363642283	0.999999841068833	0
Chr12	4600000	mue0_bic1	44	-0.0460619105253125	0.0129777742539842	0.841159863580407	1	0
Chr12	4700000	mue0_bic1	41	0.151749875462591	0.0413835474073242	0.604710872049367	1	0
Chr12	4800000	mue0_bic1	76	-0.0349425838391127	0.000797688253177241	0.348190042994051	1	0
Chr12	4900000	mue0_bic1	366	0.0106914044028801	0.00175838707648495	0.177302746588679	0.537453948904755	9
Chr12	5e+06	mue0_bic1	541	-0.000858169265648392	8.77045998327021e-05	0.0333313904964149	0.210392312306793	16
Chr12	5100000	mue0_bic1	22	-0.0285984090590936	0.0314193702010143	0.251242764664493	1	0
Chr12	5200000	mue0_bic1	103	0.011379286856935	0.00956684284700269	0.0255813939994953	0.955934784274986	0
Chr12	5300000	mue0_bic1	24	-0.143658942497352	0.0407950709953687	0.230521297964362	1	0
Chr12	5400000	mue0_bic1	16	-0.00616950368942526	0.000583790415791693	0.104008590615733	0.999999999999822	0
Chr12	5500000	mue0_bic1	75	-0.0465694036584729	0.00939411063619809	0.156335492690955	0.999384801371768	0
Chr12	5600000	mue0_bic1	28	6.50554517607849e-05	2.03737403168023e-07	0.041495898771031	0.999990990610127	0
Chr12	5700000	mue0_bic1	140	0.0183836256045815	0.0171382412799674	0.0708580937813696	0.997301781412071	0
Chr12	5800000	mue0_bic1	90	0.0852795156067053	0.132571506050318	0.0833524421181125	0.999039852214411	0
Chr12	5900000	mue0_bic1	228	-5.32636298108142e-05	1.34046078241524e-08	0.268287626123358	0.97251073306188	0
Chr12	6e+06	mue0_bic1	221	0.0755489111100899	0.0951123895601384	0.19900710830256	0.978413066190701	0
Chr12	6100000	mue0_bic1	196	-0.0509995117727877	0.076870297091041	0.154830718068387	0.999745528027706	0
Chr12	6200000	mue0_bic1	124	0.125522412325488	0.0406758186059724	0.326909392295229	0.999999999999994	0
Chr12	6300000	mue0_bic1	33	0.0682866465104236	0.028664993866027	0.241920202681995	1	0
Chr12	6400000	mue0_bic1	77	-0.0847903097178686	0.0730678009221961	0.149779379881895	0.999999998760822	0
Chr12	6500000	mue0_bic1	83	-0.0838803664254862	0.0480772872670148	0.14318138032398	0.999998113587865	0
Chr12	6600000	mue0_bic1	87	-0.0370697078676376	0.0754160359301443	0.03459711797099	0.985591811446727	0
Chr12	6700000	mue0_bic1	73	0.035503612704661	0.00315711430324212	0.198332533291547	0.999999682365175	0
Chr12	6800000	mue0_bic1	116	-0.0788163893410218	0.0340747369728353	0.333825158360601	0.999999999916855	0
Chr12	6900000	mue0_bic1	109	0.0155608433019958	0.00510959523524311	0.0673225033859617	0.982771516767594	0
Chr12	7e+06	mue0_bic1	129	-0.482582771753288	0.272780946559053	0.196878890532455	0.96117739041277	0
Chr12	7100000	mue0_bic1	26	-0.148334157396464	0.0480524134964938	0.700017903782478	1	0
Chr12	7200000	mue0_bic1	10	-0.0112547059305019	0.00011814211640725	0.568708532795834	1	0
Chr12	7300000	mue0_bic1	8	-0.0741453550876505	0.00325762627631176	0.337622826908541	1	0
Chr12	7400000	mue0_bic1	63	-0.124166256255751	0.27295375819772	0.118461358210375	0.999999640981177	0
Chr12	7500000	mue0_bic1	269	-0.137484139965615	0.109521577335175	0.458398721279587	0.999330509533467	0
Chr12	7600000	mue0_bic1	301	-0.0449730741050391	0.0404748512109359	0.511359196560256	0.997777050749878	0
Chr12	7700000	mue0_bic1	173	-0.0650326130385365	0.0364405226847614	0.363490073927001	0.999999997958168	0
Chr12	7800000	mue0_bic1	112	0.0246870019394279	0.0150474763420029	0.674655467403627	1	0
Chr12	7900000	mue0_bic1	367	0.0360652737256115	0.0278081894704445	0.566619472588323	0.648365494071751	0
Chr12	8e+06	mue0_bic1	355	0.0165290779755156	0.0102866341609447	0.363556466404922	0.743430280770192	0
Chr12	8100000	mue0_bic1	250	-0.176602975485745	0.161119514853688	0.463577459147678	0.999552506827276	0
Chr12	8200000	mue0_bic1	121	-0.00114906568214984	0.000133851932772271	0.17490488440761	0.999999999953832	0
Chr12	8300000	mue0_bic1	146	0.06499746712931	0.138525682076769	0.133205408992737	0.999981729254107	0
Chr12	8400000	mue0_bic1	177	0.0824598069041084	0.0846941770427932	0.355621058946987	0.999999999918983	0
Chr12	8500000	mue0_bic1	56	-0.0523473225445531	0.0211487683630146	0.100952168555625	0.998918964492792	0
Chr12	8600000	mue0_bic1	107	0.0368590679106962	0.00373894989671906	0.438907069187412	1	0
Chr12	8700000	mue0_bic1	58	0.0918052741331339	0.168697383217576	0.088694132805987	0.999738798891253	0
Chr12	8800000	mue0_bic1	71	-0.0159868133131811	0.00706047337865635	0.0633798282375504	0.997912858929862	0
Chr12	8900000	mue0_bic1	52	-0.0977985384782908	0.0270340076364469	0.232298280932234	0.999999999998639	0
Chr12	9e+06	mue0_bic1	178	0.26240272054293	0.141648171676037	0.379509833047865	0.999999933618558	0
Chr12	9100000	mue0_bic1	285	0.0332030007128834	0.021264871417823	0.0839544785279215	0.730233167115058	4
Chr12	9200000	mue0_bic1	96	-0.00745414385942367	0.00678181385460162	0.0273083894927201	0.985105423849316	1
