X.Chr01.	X.0.	X.ste0_bic1.	X.3.	X.0.0850089143067127.	X.0.00103304683087266.	NA_character_.	NA_character_..1	NA_character_..2
Chr03	30700000	ste0_bic1	622	0.0172867499788654	0.0135748176799817	0.0267557803278713	0.399583945636259	90
Chr03	30800000	ste0_bic1	343	0.0225309040854257	0.0266999455675881	0.0348802684462666	0.633520262526013	13
Chr03	30900000	ste0_bic1	304	-0.000372400182885261	5.46654637867528e-06	0.0610692643443017	0.718905730069281	3
Chr03	3.1e+07	ste0_bic1	265	-0.108575248036092	0.0202806478453037	0.127710378440751	0.804263355988362	72
Chr03	31100000	ste0_bic1	225	0.590731722882502	0.19879149600881	0.401520966500223	0.740651175916772	0
Chr03	31200000	ste0_bic1	26	0.39158253409275	0.273826599648025	0.231072435730821	1	0
Chr03	31300000	ste0_bic1	18	0.158696051819138	0.0724432350714599	0.187773874982092	1	0
Chr03	31400000	ste0_bic1	33	0.180269834730656	0.0951047330448704	0.134406394630094	0.999999999999986	0
Chr03	31500000	ste0_bic1	26	0.00066803608587602	1.28019496922004e-06	0.250358499525166	1	0
Chr03	31600000	ste0_bic1	206	-0.00631338011767197	0.000607556215908901	0.129355674872496	0.985295327832353	0
Chr03	31700000	ste0_bic1	186	-0.0224504442901155	0.00850108754019954	0.0668897201881981	0.952382886927383	10
Chr03	31800000	ste0_bic1	482	0.00507702545857664	0.000247361416675505	0.179672103330598	0.241333424431512	92
Chr03	31900000	ste0_bic1	662	-0.299152919151994	0.164131695436207	0.130340280820225	0.607344819007565	148
Chr03	3.2e+07	ste0_bic1	127	-0.0275872988031157	0.00109286221480252	0.307427457826441	0.999999999996676	0
Chr03	32100000	ste0_bic1	403	-0.211595447500858	0.196914708886664	0.15972216574657	0.559929875586417	96
Chr03	32200000	ste0_bic1	208	-0.0471931641179915	0.0462797115797932	0.790778824725762	1	0
Chr03	32300000	ste0_bic1	78	-0.129538315321394	0.145043452709974	0.18294683109963	0.999999999999941	0
Chr03	32400000	ste0_bic1	40	0.157038524600932	0.0793620402680786	0.23306607275107	1	0
Chr03	32500000	ste0_bic1	192	-0.0994846670346302	0.123479246275498	0.107581008508233	0.967194918069914	1
Chr03	32600000	ste0_bic1	432	-0.193761017819801	0.206651337844816	0.121909877319705	0.528717785400858	146
Chr03	32700000	ste0_bic1	524	0.0039836759282758	0.00102126766741819	0.0575446087311811	0.182823105200065	57
Chr03	32800000	ste0_bic1	500	0.354326133969043	0.293978145642458	0.15960126900427	0.420748312892616	171
Chr03	32900000	ste0_bic1	289	0.142798208774179	0.198873510251536	0.618150096295229	0.999925045067353	0
Chr03	3.3e+07	ste0_bic1	103	-0.00209213451184079	0.000105980639943806	0.938271381551506	1	0
Chr03	33100000	ste0_bic1	227	-0.0018684797859964	5.81280491223584e-05	0.910825373108803	1	0
Chr03	33200000	ste0_bic1	363	-0.0550515793049336	0.0619905350724537	0.592378296403661	0.727351331160902	6
Chr03	33300000	ste0_bic1	690	-0.0727739364338573	0.0573837926731087	0.283305804687303	0.0310583369285014	351
Chr03	33400000	ste0_bic1	350	-0.115669620882612	0.115147329480128	0.289391294732452	0.532704475828256	1
Chr03	33500000	ste0_bic1	262	0.0113424871644135	0.000563269878872001	0.281999284079092	0.942987278609626	0
Chr03	33600000	ste0_bic1	134	-0.0675768378116859	0.24675401111041	0.0768919014621284	0.999216120952089	0
Chr03	33700000	ste0_bic1	162	-0.328711121053032	0.279216348550956	0.134501056011263	0.883865209846307	0
Chr03	33800000	ste0_bic1	422	-0.0820811849820172	0.309881348699558	0.0511554883049883	0.422119139143251	54
Chr03	33900000	ste0_bic1	250	-0.0167082774001833	0.102075093259905	0.0181940711748113	0.693605268727838	0
Chr03	3.4e+07	ste0_bic1	280	-0.0111387960899912	0.0306953540955629	0.0216015218764435	0.673138846719836	0
Chr03	34100000	ste0_bic1	440	-0.0573386659162771	0.0255087385229819	0.28176857670711	0.383334936906958	141
Chr03	34200000	ste0_bic1	101	0.0217823486283366	0.00958010004294806	0.137497542618515	0.999977163857925	0
Chr03	34300000	ste0_bic1	97	0.0197286743827012	0.0557455727844264	0.189410403266907	0.999999999999985	0
Chr03	34400000	ste0_bic1	630	0.00282113919551791	0.000410402667974407	0.63111696742019	0.00264550264628179	377
Chr03	34500000	ste0_bic1	231	-0.0174151159438428	0.0205017753650713	0.472733341751471	0.999999999998818	0
Chr03	34600000	ste0_bic1	297	-0.0391582401602582	0.16109721521448	0.0235534082682197	0.676109528942773	9
Chr03	34700000	ste0_bic1	472	-0.0108823217700602	0.00885896512152319	0.0922578057451263	0.236672745317546	37
Chr03	34800000	ste0_bic1	262	0.033624560353942	0.00417969026491369	0.242882405009873	0.872835328845892	13
Chr03	34900000	ste0_bic1	144	0.0437265546765616	0.0236405783162801	0.304401919391056	0.99999999997321	0
Chr03	3.5e+07	ste0_bic1	100	0.0612960116570956	0.00863944149805532	0.60374954535834	1	0
Chr03	35100000	ste0_bic1	148	-0.0293115453027397	0.00487212902255893	0.228558368379022	0.999926545139377	0
Chr03	35200000	ste0_bic1	327	0.252724987604724	0.106222949390619	0.255446295686206	0.673485440021437	74
Chr03	35300000	ste0_bic1	76	0.15471781631548	0.0387808374383098	0.280765204241332	0.999999999999967	0
Chr03	35400000	ste0_bic1	209	0.0235667426000001	0.00811663332144595	0.0830718019284543	0.859485342086505	3
Chr03	35500000	ste0_bic1	152	0.00125273313727775	5.4540024449523e-05	0.0569170289936945	0.953747255577786	0
Chr03	35600000	ste0_bic1	374	-0.009723454825949	0.000635480167648156	0.0764446418488709	0.725864051771772	64
Chr03	35700000	ste0_bic1	138	0.0198894052784687	0.00301827619201368	0.123120345871253	0.98128650751072	0
Chr03	35800000	ste0_bic1	281	0.0103313800683617	0.00251149752556068	0.0426539394968715	0.773629358442204	6
Chr03	35900000	ste0_bic1	34	-0.0178385653826775	0.00594218006255114	0.0499721774231578	0.999926221966362	0
Chr03	3.6e+07	ste0_bic1	53	0.16256002485396	0.0113843989407524	0.451347156251982	1	0
Chr03	36100000	ste0_bic1	202	-0.021109010678396	0.00187597381635984	0.136908907733168	0.842927851344724	0
Chr03	36200000	ste0_bic1	381	-0.0395492161786835	0.0450796586755916	0.0585983217584857	0.460655849856721	7
Chr03	36300000	ste0_bic1	118	-0.00457731088593471	0.00109808646490316	0.0687818043986637	0.9982795886815	0
Chr03	36400000	ste0_bic1	248	-0.000940753677231357	3.34165891473497e-05	0.143608036814175	0.967601356286955	0
Chr03	36500000	ste0_bic1	161	0.025643345128606	0.0468668736385173	0.0606010053795855	0.984923827427799	0
Chr03	36600000	ste0_bic1	69	0.0445794748306124	0.0209805373600314	0.1135643084524	0.99999865505819	0
Chr03	36700000	ste0_bic1	30	0.0238444876906525	0.00383929586271065	0.122446590385835	0.999999999999396	0
Chr03	36800000	ste0_bic1	18	-0.0702863444580444	0.00667803429392535	0.524114275339766	1	0
Chr03	36900000	ste0_bic1	81	0.102540674385781	0.0607419620868058	0.27646696381172	1	0
Chr03	3.7e+07	ste0_bic1	186	-0.024437882081477	0.0159646898081382	0.1380797507631	0.99662743188562	0
Chr03	37100000	ste0_bic1	271	-0.0291665578995382	0.00131036226446158	0.244828478975558	0.755561786933641	36
Chr03	37200000	ste0_bic1	314	0.004642096369697	0.00234452239743255	0.0763321854383065	0.734622266998554	0
Chr03	37300000	ste0_bic1	284	-0.0018215108174506	0.000179075860783136	0.0348872572846418	0.709498846829338	19
Chr03	37400000	ste0_bic1	81	0.00052405128669204	2.27187519436497e-05	0.0228116485866023	0.984233731030796	2
Chr03	37500000	ste0_bic1	257	-0.0945239819568722	0.0122617346615669	0.206948256263792	0.777189413959439	44
Chr03	37600000	ste0_bic1	112	0.00579999396709363	0.00210101926710804	0.0407065486807999	0.982643560775561	0
Chr03	37700000	ste0_bic1	76	0.0177451589659684	0.000699736480414355	0.536490374766066	1	0
Chr03	37800000	ste0_bic1	71	-0.0610589304233134	0.0151863624145288	0.487497547361709	1	0
Chr03	37900000	ste0_bic1	14	-0.0651468972932861	0.00977492750258063	0.238221214411691	1	0
Chr03	38100000	ste0_bic1	25	0.00906957249863278	0.00241359274121111	0.0429779798354742	0.999992563255715	0
Chr03	38200000	ste0_bic1	39	-0.187550076194746	0.0970206113891223	0.238980581349342	1	0
Chr03	38300000	ste0_bic1	141	0.0578853947985906	0.0157020249803128	0.0592385360808071	0.907875032455473	12
Chr03	38400000	ste0_bic1	215	0.0781588936246243	0.0205934641198819	0.0679395696151452	0.863925446545368	38
Chr03	38500000	ste0_bic1	163	0.0347699788361948	0.0118064209120175	0.256316016916767	0.999999536035951	0
Chr03	38600000	ste0_bic1	228	0.0366826858298557	0.0308525715379525	0.706930958863339	1	0
Chr03	38700000	ste0_bic1	230	-0.0242554286087384	0.0243896169438819	0.437305922615385	0.99999999979215	0
Chr03	38800000	ste0_bic1	291	0.0295389751164182	0.0181304584633246	0.253604297962066	0.921734481090825	0
Chr03	38900000	ste0_bic1	193	0.275156693752269	0.163812639403121	0.505030397560258	0.999999999999891	0
Chr03	3.9e+07	ste0_bic1	121	0.120874059199207	0.123899524858359	0.21627650603896	0.999999998332779	0
Chr03	39100000	ste0_bic1	437	0.0115192793512428	0.00675234956405166	0.448541419172467	0.0188962500958618	18
Chr03	39200000	ste0_bic1	151	0.185871382679254	0.191124072131292	0.245400176551617	0.999999548098995	0
Chr03	39300000	ste0_bic1	550	0.0442038385587532	0.0344970321085663	0.504171238800198	0.00533283209093154	374
Chr03	39400000	ste0_bic1	203	-0.0451136507224921	0.0507589257910238	0.328628890294974	0.999999986404193	0
Chr03	39500000	ste0_bic1	174	0.11798701486233	0.0244750952264161	0.235013510203624	0.950751461592997	0
Chr03	39600000	ste0_bic1	245	0.0508904596542237	0.00454764069755399	0.338730164004796	0.953182412519748	1
Chr03	39700000	ste0_bic1	176	0.022259329718307	0.00713902868626777	0.0575992683705759	0.954967257509985	3
Chr03	39800000	ste0_bic1	4	-0.0964929471222858	0.00704176693077634	0.578924162257496	1	0
Chr03	39900000	ste0_bic1	29	-0.199663418844512	0.234260933831003	0.0649108882271676	0.999801099098862	0
Chr03	4e+07	ste0_bic1	51	-0.00171544624983027	2.19619831235711e-05	0.0378144953210105	0.968920907363216	0
Chr03	40100000	ste0_bic1	122	-0.018772984111616	0.0109715881576771	0.0616261313658935	0.988713108743661	1
Chr03	40200000	ste0_bic1	189	0.0547373398183915	0.163169786104249	0.109484283478466	0.992393171983338	0
Chr03	40300000	ste0_bic1	51	-0.0175321470122724	0.0172394718092154	0.0291235251643408	0.993860975417583	0
Chr03	40400000	ste0_bic1	61	0.0500923120913791	0.00489804231766564	0.182008747387717	0.999999106982538	0
Chr03	40500000	ste0_bic1	5	-0.0188315933138587	0.000671815792812342	0.10542328042328	0.999999999999998	0
Chr03	40600000	ste0_bic1	3	0.0739930258163798	0.00452566485963759	0.178130511463845	1	0
Chr03	40700000	ste0_bic1	120	-0.0135166664129035	0.000208683529707608	0.211120637051048	0.976792556989687	2
Chr03	40800000	ste0_bic1	19	0.0118883937794718	0.000699514238277784	0.0640226868475185	0.999999696702917	0
Chr03	40900000	ste0_bic1	33	0.216381844913468	0.0501519592863386	0.478443855450972	1	0
Chr03	4.1e+07	ste0_bic1	100	0.038840997301832	0.0118393841700862	0.151180836650788	0.998099531193311	0
Chr03	41100000	ste0_bic1	102	-0.0543968609129059	0.0235743928227864	0.210570388970073	0.999996187989026	0
Chr03	41200000	ste0_bic1	159	0.0511862249051833	0.0809040262360244	0.0795903028565467	0.994257873063275	0
Chr03	41300000	ste0_bic1	101	-0.0051433026151307	0.00177792501282148	0.0621805982879245	0.999704147113723	0
Chr03	41400000	ste0_bic1	184	0.00268890463701146	0.0011264857235319	0.0365925343440255	0.929425898380233	0
Chr03	41500000	ste0_bic1	170	0.0145435506668695	0.00468829054477263	0.195998209888381	0.999844512696735	0
Chr03	41600000	ste0_bic1	107	-0.109418868955493	0.0887973710903004	0.0550158679461686	0.925110637159556	0
Chr03	41700000	ste0_bic1	124	0.0415554396180108	0.00930011868739208	0.0937769188448298	0.94566887927743	2
Chr03	41800000	ste0_bic1	18	-0.00251856168636185	4.19931166215343e-05	0.219938862620935	1	0
Chr03	41900000	ste0_bic1	11	0.0390898900667922	0.0134094977158318	0.184526863495118	1	0
Chr03	4.2e+07	ste0_bic1	25	0.0216282647197526	0.00599342270110411	0.125975267581241	0.999999999999999	0
Chr03	42100000	ste0_bic1	18	-0.147613978141686	0.133756688294168	0.353543114776775	1	0
Chr03	42200000	ste0_bic1	52	-0.12934487629577	0.0473195956042237	0.788219211167376	1	0
Chr03	42300000	ste0_bic1	21	0.10515629938439	0.0576947307816948	0.441840465880959	1	0
Chr03	42400000	ste0_bic1	14	0.296752211379068	0.112358255541363	0.285271092810775	1	0
Chr03	42500000	ste0_bic1	6	0.389591721930579	0.0853595079883566	0.224955908289242	1	0
Chr03	42600000	ste0_bic1	10	0.636860975595014	0.129608476746769	0.336767237759301	1	0
Chr03	42700000	ste0_bic1	9	0.306789423683694	0.0700397042998985	0.198876711178298	1	0
Chr03	42800000	ste0_bic1	33	-0.295009505184826	0.147385559086296	0.246225731382685	1	0
Chr03	42900000	ste0_bic1	25	-0.191241513792121	0.0929900537323024	0.190856147136704	1	0
Chr03	4.3e+07	ste0_bic1	2	-0.308161297473264	0.0791241669885309	0.119047619047619	1	0
Chr03	43100000	ste0_bic1	22	-0.0377675790501129	0.00755231123865783	0.149244190705995	1	0
Chr03	43200000	ste0_bic1	10	-0.1676040947365	0.0857676269203648	0.0987538842697572	0.999999999998746	0
Chr03	43400000	ste0_bic1	1	0.125676928721851	0.00266319359282635	NA	NA	NA
Chr03	43500000	ste0_bic1	2	0.0190574360455822	0.0107345729823043	0.00264550264550265	0.630658678224788	0
Chr03	43600000	ste0_bic1	10	0.03068072933873	0.000780480370710399	0.292592592592593	1	0
Chr03	43700000	ste0_bic1	8	-0.20342931459662	0.0148131369067473	0.422896195515243	1	0
Chr03	43800000	ste0_bic1	1	0.447734583671745	0.031773083744522	NA	NA	NA
Chr03	43900000	ste0_bic1	2	-0.119382763077651	0.00336463944264626	NA	NA	NA
Chr03	4.4e+07	ste0_bic1	3	-0.0132656866948938	9.17395678822679e-05	0.396825396825397	1	0
Chr03	44100000	ste0_bic1	1	0.551339290337443	0.0469914558885908	NA	NA	NA
Chr03	44200000	ste0_bic1	6	-0.000117754066052354	1.46379602620981e-07	0.0165343915343915	0.996585376231595	0
Chr03	44300000	ste0_bic1	3	-0.0822714826745851	0.00376408916981338	0.494708994708995	1	0
Chr03	44400000	ste0_bic1	5	-0.0209531497622008	0.000210356815635459	0.624514991181658	1	0
Chr03	44500000	ste0_bic1	1	-0.0389141287850799	0.000297188091184948	NA	NA	NA
Chr03	44600000	ste0_bic1	1	0.0432266049629654	0.0024519187252931	NA	NA	NA
Chr03	44900000	ste0_bic1	5	0.211913876261874	0.0397599726043297	0.247883597883598	1	0
Chr03	4.5e+07	ste0_bic1	49	0.100506896981509	0.0153479893438952	0.106450388760771	0.993814499332825	0
Chr03	45100000	ste0_bic1	1	-0.187298725560691	0.00552521246396125	NA	NA	NA
Chr03	45200000	ste0_bic1	4	0.142621096414002	0.0125405679233627	0.253086419753086	1	0
Chr03	45400000	ste0_bic1	1	0.0130566077321492	5.10383259857772e-05	0.153439153439153	1	0
Chr03	45500000	ste0_bic1	91	0.00539798861207775	0.000204202168917337	0.0711970485119479	0.982442121397043	4
Chr03	45600000	ste0_bic1	91	-0.135940173941136	0.122862867079714	0.147731549019713	0.99912774035957	0
Chr03	45700000	ste0_bic1	14	-0.392118688054216	0.0794148582591166	0.190966440966441	1	0
Chr03	45800000	ste0_bic1	39	-0.00575097126077942	0.000357128873469538	0.0371797656258809	0.991505070793712	0
Chr03	45900000	ste0_bic1	16	0.0364192541258126	0.00513212773675629	0.118791547958215	0.999999999999065	0
Chr03	4.6e+07	ste0_bic1	2	-0.215175478458016	0.0320900506017807	NA	NA	NA
Chr03	46100000	ste0_bic1	9	-0.0239713600121553	0.000376499376544741	0.327638154027043	1	0
Chr03	46200000	ste0_bic1	2	0.118470906373282	0.00365645251989755	NA	NA	NA
Chr03	46400000	ste0_bic1	4	0.0108510755509537	9.72756598564354e-05	0.201940035273369	1	0
Chr03	46500000	ste0_bic1	2	-0.039772706377847	0.000782385561997905	NA	NA	NA
Chr03	46600000	ste0_bic1	65	0.0406271768510912	0.00449144490511264	0.215088985076698	0.999999999973913	0
Chr03	46700000	ste0_bic1	121	0.0373927018993104	0.0265800429432094	0.0799622879640888	0.993166073024281	2
Chr03	46800000	ste0_bic1	75	0.0493375904813357	0.056179912055722	0.0726272776488914	0.996142615905339	0
Chr03	46900000	ste0_bic1	117	-0.0767263872420649	0.0148528805489232	0.089472582234536	0.889499863941161	2
Chr03	4.7e+07	ste0_bic1	182	-0.0402151884126273	0.00360215883004184	0.0838768473683997	0.783969492699495	31
Chr03	47100000	ste0_bic1	170	0.00916004979579047	0.000279927315360654	0.107123011838607	0.840896562006997	5
Chr03	47200000	ste0_bic1	75	-0.00545379481608956	0.000403368864316099	0.0650529721356022	0.994685787212051	2
Chr03	47300000	ste0_bic1	28	0.0747268540787743	0.00802990589424036	0.236719996640632	1	0
Chr03	47400000	ste0_bic1	24	-0.172480049682855	0.0190146310438393	0.17357905686063	0.999999999999928	0
Chr03	47500000	ste0_bic1	21	-0.145332964280025	0.0283329188796272	0.0808930394769994	0.999775633279331	0
Chr03	47700000	ste0_bic1	1	0.371267801708154	0.0236445051459043	NA	NA	NA
Chr03	47800000	ste0_bic1	5	0.0461327595989836	0.001014856160642	0.341534391534392	1	0
Chr03	47900000	ste0_bic1	3	-0.0833596811990009	0.00413800600577625	0.56657848324515	1	0
Chr03	4.8e+07	ste0_bic1	2	0.354720934051448	0.0192146404496608	NA	NA	NA
Chr03	48200000	ste0_bic1	12	-0.261691290979779	0.0242721988396126	0.746464646464646	1	0
Chr03	48300000	ste0_bic1	2	-0.333332838378602	0.0236309039973442	0.746031746031746	1	0
Chr03	48400000	ste0_bic1	3	-0.0711900010118018	0.00391319982207967	0.269400352733686	1	0
Chr03	48500000	ste0_bic1	2	-0.333810795864438	0.0446092550240548	0.441798941798942	1	0
Chr03	48600000	ste0_bic1	1	-0.766306006452321	0.0939729323853487	NA	NA	NA
Chr03	48700000	ste0_bic1	22	-0.363966142649972	0.0711154204539781	0.307763986922668	1	0
Chr03	49100000	ste0_bic1	3	-0.0357350450045876	0.000461661587146262	NA	NA	NA
Chr03	49200000	ste0_bic1	4	0.498928326776278	0.0857303294224499	0.605820105820106	1	0
Chr03	49400000	ste0_bic1	1	-0.140315527247554	0.00287106301057986	NA	NA	NA
Chr03	49500000	ste0_bic1	1	-0.0684565366270903	0.000634361096552457	NA	NA	NA
Chr03	49600000	ste0_bic1	4	0.16518443475835	0.0165331755544525	0.727954144620811	1	0
Chr03	49700000	ste0_bic1	2	-0.167361002874725	0.00983947795981591	NA	NA	NA
Chr03	49900000	ste0_bic1	2	-0.299739444014515	0.0225973555738215	NA	NA	NA
Chr03	50200000	ste0_bic1	15	-0.202887044928453	0.0223629034234447	0.201307246545342	1	0
Chr03	50300000	ste0_bic1	9	-0.270505623651616	0.0550791628261303	0.278845427059713	1	0
Chr03	50500000	ste0_bic1	3	0.145032728879476	0.00856574427280991	0.289241622574956	1	0
Chr03	50600000	ste0_bic1	8	-0.209086596362101	0.0179092252325667	0.287336230788612	1	0
Chr03	50800000	ste0_bic1	6	0.193664632456796	0.0110563079249562	0.468959435626102	1	0
Chr03	50900000	ste0_bic1	9	-0.112026111133034	0.0281574128218723	0.153318426135886	1	0
Chr03	5.1e+07	ste0_bic1	8	0.00310754020664717	1.40392754163826e-05	0.872722978080121	1	0
Chr03	51100000	ste0_bic1	1	0.0722256517339808	0.00109366153184287	NA	NA	NA
Chr03	51200000	ste0_bic1	1	-0.0516558105719623	0.0033822593245217	NA	NA	NA
Chr03	51300000	ste0_bic1	5	0.0967613983342683	0.00592657214254996	0.182804232804233	1	0
Chr03	51400000	ste0_bic1	5	0.210323282967497	0.0199229077764936	NA	NA	NA
Chr03	51600000	ste0_bic1	3	-0.267396450589108	0.0442821775329486	0.584215167548501	1	0
Chr03	51700000	ste0_bic1	1	0.177771463407078	0.00709517567011718	NA	NA	NA
Chr03	51800000	ste0_bic1	5	-0.0487161172440488	0.00141542206527876	0.278615520282187	1	0
Chr03	51900000	ste0_bic1	3	0.253356019860289	0.0324462341170167	0.485008818342152	1	0
Chr03	5.2e+07	ste0_bic1	7	-0.119036755590433	0.0122800355375717	0.347064751826657	1	0
Chr03	52100000	ste0_bic1	6	0.060705787766639	0.00433386633509518	0.524206349206349	1	0
Chr03	52200000	ste0_bic1	2	-0.140533564676567	0.00706250257339545	NA	NA	NA
Chr03	52400000	ste0_bic1	16	0.138682904688721	0.0315108308843687	0.259925274607814	1	0
Chr03	52500000	ste0_bic1	4	0.521305253299306	0.0557205341054156	NA	NA	NA
Chr03	52600000	ste0_bic1	31	-0.00789160789865583	0.000172755275260396	0.121037929244211	0.999999992667224	0
Chr03	52700000	ste0_bic1	6	0.0386563864863591	0.000862474614712586	0.152469135802469	1	0
Chr03	52800000	ste0_bic1	3	-0.027957873001038	0.000197451607924316	0.318342151675485	1	0
Chr03	52900000	ste0_bic1	4	-0.0316572962235259	0.000346297860398905	NA	NA	NA
Chr03	5.3e+07	ste0_bic1	4	-0.11823929234894	0.00808224541720565	0.509920634920635	1	0
Chr03	53100000	ste0_bic1	1	0.250694226719745	0.0105621311729031	NA	NA	NA
Chr03	53500000	ste0_bic1	4	-0.055489072058633	0.0016619213092645	0.236331569664903	1	0
Chr03	53600000	ste0_bic1	7	-0.0865637176559701	0.0148384954401064	0.107734945830184	0.999999999999998	0
Chr03	53700000	ste0_bic1	7	0.0867713185352607	0.00664081419191555	0.202091206853112	1	0
Chr03	53800000	ste0_bic1	8	-0.0411754442899085	0.00163571109374894	0.255429579239103	1	0
Chr03	53900000	ste0_bic1	3	-0.270405819759593	0.0387874936442962	0.227513227513227	1	0
Chr03	54100000	ste0_bic1	3	-0.194944994743022	0.0072456339304639	NA	NA	NA
Chr03	54200000	ste0_bic1	1	-0.136754067377298	0.0029356867405425	NA	NA	NA
Chr03	54300000	ste0_bic1	4	0.0312571545504729	0.00115835574334919	NA	NA	NA
Chr03	54400000	ste0_bic1	2	-0.0278085858403655	0.000174211009697353	NA	NA	NA
Chr03	54500000	ste0_bic1	3	0.159531286923657	0.00996849910007597	NA	NA	NA
Chr03	54600000	ste0_bic1	3	0.0205653599634343	0.000123064581060072	NA	NA	NA
Chr03	54700000	ste0_bic1	1	-0.214812493572802	0.00630962188241502	NA	NA	NA
Chr03	54900000	ste0_bic1	19	-0.101347698340747	0.00472402837034684	0.265765971755824	1	0
Chr03	5.5e+07	ste0_bic1	3	0.0667922409451521	0.00241058478503568	0.522045855379189	1	0
Chr03	55100000	ste0_bic1	5	-0.300899002900947	0.0319405476828194	0.600793650793651	1	0
Chr03	55200000	ste0_bic1	1	0.340785276171278	0.0190036190010381	NA	NA	NA
Chr03	55300000	ste0_bic1	2	0.0546930178272088	0.000889531046471	0.513227513227513	1	0
Chr03	55500000	ste0_bic1	1	-0.161907564332818	0.00407977104235479	NA	NA	NA
Chr03	55600000	ste0_bic1	4	-0.0995640853426068	0.00364086241832059	NA	NA	NA
Chr03	55700000	ste0_bic1	26	-0.081056908098577	0.0102078547062495	0.0767753169305964	0.99915907505829	0
Chr03	55800000	ste0_bic1	1	0.0941863768715517	0.0014576729234668	NA	NA	NA
Chr03	5.6e+07	ste0_bic1	3	0.636031423421222	0.110147210166888	NA	NA	NA
Chr03	56100000	ste0_bic1	9	0.168314264846987	0.0145338414627122	NA	NA	NA
Chr03	56200000	ste0_bic1	2	0.497805513211051	0.0437883569493982	NA	NA	NA
Chr03	56300000	ste0_bic1	2	0.0589314186707833	0.00102680565059179	0.298941798941799	1	0
Chr03	56500000	ste0_bic1	1	0.128187755499884	0.00337504356578341	NA	NA	NA
Chr03	56600000	ste0_bic1	3	-0.0219577649280207	0.000147919845459061	NA	NA	NA
Chr03	56700000	ste0_bic1	4	0.138569411442451	0.010260596803303	NA	NA	NA
Chr03	56800000	ste0_bic1	5	-0.0740938878460847	0.00444581331291118	0.197707231040564	1	0
Chr03	57100000	ste0_bic1	7	-0.304979610817355	0.028236460777448	NA	NA	NA
Chr03	57200000	ste0_bic1	1	-0.021339394427936	0.000102459267194108	0.222222222222222	1	0
Chr03	57300000	ste0_bic1	2	-0.0533482424821477	0.000620212877946569	NA	NA	NA
Chr03	57500000	ste0_bic1	1	-0.170278527387701	0.00629298448288453	NA	NA	NA
Chr03	57600000	ste0_bic1	1	-0.444682456126655	0.0283216266123983	NA	NA	NA
Chr03	57900000	ste0_bic1	2	0.108908424022743	0.00227454174877527	NA	NA	NA
Chr03	5.8e+07	ste0_bic1	2	-0.260335326858444	0.0364669485828093	NA	NA	NA
Chr03	58200000	ste0_bic1	2	0.0778714576632934	0.00208584683225228	NA	NA	NA
Chr03	58300000	ste0_bic1	2	0.0495129467276584	0.000634766460896992	NA	NA	NA
Chr03	58400000	ste0_bic1	1	-0.195201137144428	0.00800124287679587	NA	NA	NA
Chr03	58500000	ste0_bic1	5	-0.0764021582132677	0.00481630407400078	0.254541446208113	1	0
Chr03	58700000	ste0_bic1	1	-0.0245235630071262	0.000193098796936003	NA	NA	NA
Chr03	58800000	ste0_bic1	2	0.0140006208025427	4.35649383242719e-05	NA	NA	NA
Chr03	58900000	ste0_bic1	1	-0.0206463471878913	9.4516663339761e-05	NA	NA	NA
Chr03	59100000	ste0_bic1	2	0.0880268319621099	0.00230274453088269	NA	NA	NA
Chr03	59200000	ste0_bic1	2	0.207651471102514	0.0146096515097634	0.632275132275132	1	0
Chr03	59400000	ste0_bic1	3	0.322797594815314	0.021054830783301	NA	NA	NA
Chr03	59500000	ste0_bic1	2	-0.0205797792593581	0.000116655312179217	NA	NA	NA
Chr03	6e+07	ste0_bic1	9	-0.0372311222472319	0.0032710874381437	0.117173721340388	1	0
Chr03	60200000	ste0_bic1	1	-0.0949758865608386	0.00143263584391923	NA	NA	NA
Chr03	60300000	ste0_bic1	1	0.0796519061137671	0.00376248535191983	NA	NA	NA
Chr03	60400000	ste0_bic1	4	-0.0699906891718796	0.0124864138877116	0.0502645502645502	0.999999974898381	0
Chr03	60500000	ste0_bic1	66	0.00920966855904059	0.000258362395361456	0.136638846933489	0.99939817616084	0
Chr03	60600000	ste0_bic1	229	-0.0078060410824782	0.00368081289376794	0.0161224975225208	0.790916702894655	3
Chr03	60700000	ste0_bic1	123	-0.0803091562354664	0.026160177608704	0.0948780887160421	0.938717211017962	3
Chr03	60800000	ste0_bic1	173	-0.0134792232970814	0.00380350720049544	0.0226043762071741	0.85709842859166	8
Chr03	60900000	ste0_bic1	116	0.0696714661370292	0.00473690345580646	0.163607779085137	0.916998967535463	0
Chr03	6.1e+07	ste0_bic1	225	-0.00254288165822823	0.00521141700686413	0.00385266815810548	0.536118378554756	1
Chr03	61100000	ste0_bic1	107	0.0185586645161675	0.010672218284768	0.0770241444689488	0.999158556252596	0
Chr03	61200000	ste0_bic1	1	0.134610037381756	0.00301818991570921	NA	NA	NA
Chr03	61300000	ste0_bic1	121	0.0591913134790836	0.0108153081232923	0.0818905223898862	0.880395791076543	3
Chr03	61400000	ste0_bic1	16	0.158309194841478	0.0280740279966837	0.280522486772487	1	0
Chr03	61500000	ste0_bic1	4	0.0476566254648946	0.00120055741775217	0.291446208112875	1	0
Chr03	61600000	ste0_bic1	6	-0.00102622722591344	1.4223090380867e-06	0.171825396825397	1	0
Chr03	61700000	ste0_bic1	1	0.264648596850926	0.0215479096043307	NA	NA	NA
