X.Chr01.	X.1100000.	X.ste0_bic1.	X.40.	X..0.1759357390395.	X.0.0276366181446656.	X.0.317720238835527.	X.0.205128205128205.	X.0.0265638061144134.	X.1.	X.0.209256346469237.
Chr03	2.4e+07	ste0_bic1	672	-0.00616355249568766	0.00372445608561393	0.612784198977675	0.615671641791045	0.374498802708688	2	0.019969476870815
Chr03	24100000	ste0_bic1	645	-0.00304145169162391	0.0023990313154113	0.55401898194661	0.554517133956386	0.431236740120725	1	0.0122780665228099
Chr03	24200000	ste0_bic1	343	-0.117406018349045	0.156425923710448	0.676935624897928	0.703788133064817	0.083336700581537	3	0.0586952576706333
Chr03	24300000	ste0_bic1	108	0.00797643548774129	0.007100975674484	0.547702257160118	0.548762547594323	0.412392292336164	0	0.0187161648750514
Chr03	24400000	ste0_bic1	269	-0.0117434170822242	0.00888796530819842	0.682199221548453	0.683712121212122	0.316335520977761	1	0.0246297683977124
Chr03	24500000	ste0_bic1	674	0.145392320333997	0.235068108678356	0.259037150173442	0.280018071079579	0.0225987133683273	11	0.0592941201121594
Chr03	24600000	ste0_bic1	485	-0.0729320000508234	0.216004593477334	0.420736559083221	0.414863252960722	0.209266335882034	1	0.0310279903682909
Chr03	24700000	ste0_bic1	480	-0.108864248585543	0.184678728065297	0.558087480630373	0.591772151898734	0.0353936814339629	1	0.050089172809313
Chr03	24800000	ste0_bic1	692	0.121133378714091	0.156251160770312	0.313840400254173	0.268132012039347	0.00641921260584734	22	0.0605925489734608
Chr03	24900000	ste0_bic1	222	0.111812632803091	0.197947624261648	0.676088709283756	0.68552036199095	0.176014719202629	1	0.0496915729922629
Chr03	2.5e+07	ste0_bic1	568	0.0353392065072244	0.0922422681390933	0.435679455209562	0.434582714827643	0.286796569219965	1	0.0230069381479907
Chr03	25100000	ste0_bic1	332	-0.109833140830758	0.179973097482481	0.623360436794806	0.61256779105112	0.177585281910212	3	0.0511913549963955
Chr03	25200000	ste0_bic1	756	0.0221343805475323	0.0334084643585968	0.257406039897997	0.258802052180353	0.200644096816096	0	0.023944519883979
Chr03	25300000	ste0_bic1	488	0.0608754233338734	0.22762625172938	0.430065477622649	0.428719008264463	0.228179123649006	0	0.0252288723055007
Chr03	25400000	ste0_bic1	435	0.276525872237948	0.461079414416684	0.521592332853282	0.550639670407112	0.0546480056072933	30	0.0805220683884248
Chr03	25500000	ste0_bic1	235	-0.0326486137697144	0.0669045671823152	0.308523227215682	0.315450643776824	0.325743778852109	1	0.0249576609919701
Chr03	25600000	ste0_bic1	261	-0.041140534073804	0.0409537122501613	0.721347941624108	0.727969348659004	0.291361359249211	1	0.0401966912249676
Chr03	25700000	ste0_bic1	307	0.0656431587540922	0.289681132233899	0.332170873690924	0.331081081081081	0.263105285530317	0	0.024115506300799
Chr03	25800000	ste0_bic1	346	0.00574308338209031	0.000139112969056245	0.489073371124018	0.443321925043309	0.0639890512677598	20	0.0962782814500125
Chr03	25900000	ste0_bic1	420	-0.132000432617191	0.145702825498904	0.221172427291956	0.227923627684964	0.107031157025829	6	0.0683767391100551
Chr03	2.6e+07	ste0_bic1	644	-0.0282459378187813	0.0316503444548799	0.212353964678036	0.215096471617419	0.147861402334579	2	0.0313930705503476
Chr03	26100000	ste0_bic1	538	-0.136314944289075	0.425790953078347	0.265995854700112	0.236499068901304	0.0925774817492562	1	0.0413059175071711
Chr03	26200000	ste0_bic1	423	0.17185059585487	0.247374478876061	0.480562644565987	0.513635442581981	0.0448469873022	16	0.0683188604706023
Chr03	26300000	ste0_bic1	518	0.264678152769435	0.157812961825501	0.484346879613194	0.500970873786408	0.0879554030697167	99	0.131738822509062
Chr03	26400000	ste0_bic1	521	0.365499808195839	0.312653266099482	0.544503874906856	0.586538461538461	0.0226497736685394	28	0.12924765916295
Chr03	26500000	ste0_bic1	348	0.363625026304235	0.292433121664279	0.598738497804967	0.642756295262773	0.0430924896303762	19	0.132955866050319
Chr03	26600000	ste0_bic1	362	0.344650289958877	0.326165172533164	0.551172635198865	0.628133704735376	0.00284695224549642	15	0.119323744377396
Chr03	29900000	ste0_bic1	619	0.100687898838454	0.0272730478537566	0.35839602515964	0.279013212087054	0.000126746494452746	63	0.120552843489036
Chr03	3e+07	ste0_bic1	723	0.0869167939248117	0.0239352010299258	0.327387475778834	0.253480446071272	0.000181314175315422	63	0.111084170479626
Chr03	30100000	ste0_bic1	743	0.0945144889325333	0.0242838565758735	0.318845349181165	0.238871461017788	3.552063913803e-05	67	0.119924130539986
Chr03	30200000	ste0_bic1	847	-0.0250919530953257	0.0279286302687332	0.439938753849872	0.455628866564505	0.107668804336328	1	0.0296877077732933
Chr03	30300000	ste0_bic1	489	-0.0516434930208361	0.0164088729498602	0.260351319420634	0.313152400835073	0.00391472337088683	9	0.079715587396919
Chr03	30400000	ste0_bic1	544	-0.0689022814187307	0.0403130798056342	0.27526276123968	0.313229571984436	0.0389926637706371	26	0.0678543400092029
Chr03	30500000	ste0_bic1	314	0.042728981403577	0.0204715462929015	0.280982746674356	0.260880027852872	0.0728464394935403	0	0.0590492293274529
Chr03	30600000	ste0_bic1	144	0.0379853645462291	0.0266743237514041	0.0705202950633065	0.0559440559440559	0.0867805955285991	1	0.045987161853704
Chr03	30700000	ste0_bic1	622	0.0172867499788654	0.0205193688619538	0.0267557803278713	0.0185576036145897	0.0387671270427931	3	0.0238615345101678
Chr03	30800000	ste0_bic1	343	0.0225309040854257	0.0350935251644024	0.0348802684462666	0.0263543756752585	0.0733723358807205	1	0.0237811109314215
Chr03	30900000	ste0_bic1	304	-0.000372400182885283	6.88791442438394e-06	0.0610692643443017	0.0511393342628093	0.145851245184544	1	0.0280564702420586
Chr03	3.1e+07	ste0_bic1	265	-0.108575248036092	0.029105788601913	0.127710378440751	0.0871212121212122	0.0310522607038227	59	0.125836943954534
Chr03	31100000	ste0_bic1	225	0.590731722882501	0.211356751223744	0.401520966500223	0.537946428571428	9.42437134115192e-07	158	0.254067578812158
Chr03	31200000	ste0_bic1	26	0.391582534092749	0.294350146245792	0.231072435730821	0.269230769230769	0.109877295307075	0	0.142711247448761
Chr03	31400000	ste0_bic1	33	0.180269834730656	0.139653097382805	0.134406394630094	0.151515151515152	0.118656224265295	0	0.0953816414648464
Chr03	31500000	ste0_bic1	26	0.000668036085876394	1.59958394762507e-06	0.250358499525166	0.28	0.193816275005679	0	0.104439172451341
Chr03	31600000	ste0_bic1	206	-0.00631338011767191	0.000854363365212443	0.129355674872496	0.12807881773399	0.17429091779888	0	0.0427078439455358
Chr03	31700000	ste0_bic1	186	-0.0224504442901157	0.0122906217233936	0.0668897201881981	0.0591397849462366	0.214887791521499	5	0.040041010736161
Chr03	31800000	ste0_bic1	482	0.0050770254585766	0.00029722380234017	0.179672103330598	0.182572614107884	0.133006075135871	21	0.0582283610272104
Chr03	31900000	ste0_bic1	662	-0.299152919151994	0.224305816705526	0.130340280820225	0.0977956279342725	0.0153209838881064	111	0.124893545581818
Chr03	3.2e+07	ste0_bic1	127	-0.0275872988031153	0.00124445030025248	0.307427457826441	0.388888888888889	0.0169434920897282	35	0.154627743482331
Chr03	32100000	ste0_bic1	403	-0.211595447500858	0.262426733166987	0.15972216574657	0.138403990024938	0.0963664886611192	21	0.0816712683601052
Chr03	32200000	ste0_bic1	208	-0.0471931641179912	0.0754014988216847	0.790778824725762	0.79951690821256	0.252040325098912	1	0.0339825625086997
Chr03	32300000	ste0_bic1	78	-0.129538315321393	0.183033449230013	0.18294683109963	0.194805194805195	0.180599920517104	0	0.0598687279169377
Chr03	32400000	ste0_bic1	40	0.157038524600932	0.0921421577080355	0.23306607275107	0.1875	0.174130844924466	0	0.102292557081748
Chr03	32500000	ste0_bic1	192	-0.0994846670346299	0.155550571104292	0.107581008508233	0.109375	0.116659306576167	3	0.0498755116010359
Chr03	32600000	ste0_bic1	432	-0.193761017819801	0.248938790864979	0.121909877319705	0.138447986122405	0.0153327566138888	71	0.0767869003835898
Chr03	32700000	ste0_bic1	524	0.00398367592827584	0.00159242185242485	0.0575446087311811	0.0535372848948375	0.204900189452651	1	0.0197388549102426
Chr03	32800000	ste0_bic1	500	0.354326133969042	0.329340022896929	0.15960126900427	0.0985149373193066	0.00189889729594432	123	0.122080963377659
Chr03	32900000	ste0_bic1	289	0.142798208774179	0.251357701159081	0.618150096295229	0.607423064740138	0.125571518680109	1	0.056317540450335
Chr03	3.3e+07	ste0_bic1	103	-0.0020921345118402	0.000138422861554752	0.938271381551506	0.94029702970297	0.348134544629263	1	0.035160311168533
Chr03	33100000	ste0_bic1	227	-0.00186847978599651	6.11483195345593e-05	0.910825373108803	0.914414414414414	0.353594959700065	1	0.0472457946954642
Chr03	33200000	ste0_bic1	363	-0.0550515793049335	0.104426789237716	0.592378296403661	0.594182825484765	0.257399939414365	1	0.0336845568026201
Chr03	33300000	ste0_bic1	690	-0.0727739364338572	0.0896977093442938	0.283305804687303	0.286187923849294	0.139447617796732	9	0.048045443722718
Chr03	33400000	ste0_bic1	350	-0.115669620882612	0.147625955028716	0.289391294732452	0.29931855500821	0.134311359995303	7	0.0595257628518254
Chr03	33500000	ste0_bic1	262	0.0113424871644134	0.000709711221113305	0.281999284079092	0.308429118773946	0.0838804480859946	23	0.084184953881588
Chr03	33600000	ste0_bic1	134	-0.0675768378116857	0.262192069175221	0.0768919014621284	0.082089552238806	0.198532310579004	0	0.0260948682104805
Chr03	33700000	ste0_bic1	162	-0.328711121053031	0.357181909071415	0.134501056011263	0.138888888888889	0.0956142735421512	28	0.108751858670255
Chr03	33800000	ste0_bic1	422	-0.0820811849820171	0.339488691798455	0.0511554883049883	0.0606294536817102	0.0534866590936311	0	0.027854667520575
Chr03	33900000	ste0_bic1	250	-0.0167082774001833	0.145872735298027	0.0181940711748113	0.018	0.273658015362004	0	0.00864991085125905
Chr03	3.4e+07	ste0_bic1	280	-0.0111387960899912	0.0598521937460243	0.0216015218764435	0.0198555956678701	0.251847833330057	0	0.00900254363175218
Chr03	34100000	ste0_bic1	440	-0.0573386659162772	0.0408146314640434	0.28176857670711	0.289293849658314	0.116735129987121	7	0.0561185785628111
Chr03	34200000	ste0_bic1	101	0.0217823486283366	0.0123529583940473	0.137497542618515	0.13570707070707	0.263619476504846	0	0.0387512961296693
Chr03	34300000	ste0_bic1	97	0.0197286743827012	0.0838139529801336	0.189410403266907	0.187520347259902	0.403779329136578	0	0.0134743170060569
Chr03	34400000	ste0_bic1	630	0.00282113919551788	0.000762237041102031	0.63111696742019	0.634184370015949	0.395614505888585	1	0.0202044255811242
Chr03	34500000	ste0_bic1	231	-0.0174151159438427	0.0340907928544682	0.472733341751471	0.476086956521739	0.38289545587901	1	0.0186498282666876
Chr03	34600000	ste0_bic1	297	-0.0391582401602581	0.196225372037202	0.0235534082682197	0.0185185185185185	0.149591175972691	0	0.0174788398352939
Chr03	34700000	ste0_bic1	472	-0.0108823217700602	0.0121334953893709	0.0922578057451263	0.0942520964212938	0.191184005504364	0	0.0195341993778558
Chr03	34800000	ste0_bic1	262	0.033624560353942	0.00598788673226132	0.242882405009873	0.234732824427481	0.156405575025766	13	0.0859185312031347
Chr03	34900000	ste0_bic1	144	0.0437265546765616	0.0311298866378847	0.304401919391056	0.300699300699301	0.219558011139876	0	0.0490030946740649
Chr03	3.5e+07	ste0_bic1	100	0.0612960116570954	0.00979264167275943	0.60374954535834	0.56	0.114576118206009	9	0.122475523184845
Chr03	35100000	ste0_bic1	148	-0.0293115453027399	0.00796139317478776	0.228558368379022	0.224489795918367	0.167629890671414	0	0.0649547920444523
Chr03	35200000	ste0_bic1	327	0.252724987604723	0.120420254419691	0.255446295686206	0.221127890514394	0.0422219246645193	67	0.144000974613895
Chr03	35300000	ste0_bic1	76	0.154717816315479	0.0693811494506773	0.280765204241332	0.246575342465753	0.120839758039732	6	0.116141277727891
Chr03	35400000	ste0_bic1	209	0.0235667425999999	0.0121566747196779	0.0830718019284543	0.0741626794258373	0.152239395469243	2	0.0422628886933603
Chr03	35500000	ste0_bic1	152	0.0012527331372778	7.3008459840385e-05	0.0569170289936945	0.0493421052631579	0.278504369692529	1	0.0289893841877458
Chr03	35600000	ste0_bic1	374	-0.00972345482594893	0.000831679791980316	0.0764446418488709	0.0417505977827694	0.0123319652022331	37	0.0666667899432188
Chr03	35700000	ste0_bic1	138	0.0198894052784685	0.00587525869358088	0.123120345871253	0.119565217391304	0.157661956700421	3	0.0513068460221556
Chr03	35800000	ste0_bic1	281	0.0103313800683617	0.00379375981448584	0.0426539394968715	0.041098082388182	0.206382193130065	4	0.0331657971643295
Chr03	35900000	ste0_bic1	34	-0.0178385653826775	0.00679168734545721	0.0499721774231578	0.0441176470588236	0.255648855657813	0	0.0427994412959826
Chr03	3.6e+07	ste0_bic1	53	0.162560024853959	0.0128005368264833	0.451347156251982	0.481132075471698	0.0562310356749607	45	0.284097023138134
Chr03	36100000	ste0_bic1	202	-0.0211090106783959	0.00250220738908886	0.136908907733168	0.155940594059406	0.0598596927834452	28	0.083439798421474
Chr03	36200000	ste0_bic1	381	-0.0395492161786834	0.0686045429607542	0.0585983217584857	0.0579366893122528	0.13711493294025	3	0.0298557826713909
Chr03	36300000	ste0_bic1	118	-0.00457731088593462	0.00160567472085193	0.0687818043986637	0.0680863392727799	0.285918463788093	0	0.0225864846591813
Chr03	36400000	ste0_bic1	248	-0.000940753677231358	4.53700332211075e-05	0.143608036814175	0.144897959183673	0.228316755374571	0	0.0276158486389314
Chr03	36500000	ste0_bic1	161	0.025643345128606	0.0555117849953279	0.0606010053795855	0.0576923076923077	0.238218336074212	0	0.0215203385415726
Chr03	36600000	ste0_bic1	69	0.0445794748306123	0.0500231144667097	0.1135643084524	0.107692307692308	0.271575570620251	0	0.0394109226163913
Chr03	36700000	ste0_bic1	30	0.0238444876906526	0.00622312858252975	0.122446590385835	0.116666666666667	0.293817525115449	0	0.0597655095228587
Chr03	36900000	ste0_bic1	81	0.10254067438578	0.0659041924090743	0.27646696381172	0.3	0.173760098990729	0	0.0789780971406492
Chr03	3.7e+07	ste0_bic1	186	-0.024437882081477	0.0220545803405607	0.1380797507631	0.136111111111111	0.242118862697749	0	0.032537275417363
Chr03	37100000	ste0_bic1	271	-0.0291665578995382	0.00187148087360379	0.244828478975558	0.214814814814815	0.0742271129834851	43	0.13330900901357
Chr03	37200000	ste0_bic1	314	0.004642096369697	0.00281947280396836	0.0763321854383065	0.0741935483870968	0.235242205850988	0	0.0172861077187295
Chr03	37300000	ste0_bic1	284	-0.00182151081745062	0.00029531784936749	0.0348872572846418	0.0299295774647887	0.111820582081356	0	0.0209581972758139
Chr03	37400000	ste0_bic1	81	0.000524051286692056	4.3839260550936e-05	0.0228116485866023	0.0189082278481012	0.40382906256806	0	0.0156498146860489
Chr03	37500000	ste0_bic1	257	-0.0945239819568719	0.0170918589810494	0.206948256263792	0.159255828315578	0.033167442702711	46	0.142959946147604
Chr03	37600000	ste0_bic1	112	0.0057999939670936	0.00351935908406642	0.0407065486807999	0.0401785714285715	0.300611013570221	0	0.0193313760544046
Chr03	37700000	ste0_bic1	76	0.0177451589659682	0.000813105963664804	0.536490374766066	0.544776119402985	0.176646597575911	6	0.123047654239655
Chr03	37800000	ste0_bic1	71	-0.0610589304233128	0.0178844541843825	0.487497547361709	0.492063492063492	0.215607492229624	2	0.0902772590878488
Chr03	38100000	ste0_bic1	25	0.00906957249863283	0.00300412892925863	0.0429779798354742	0.04	0.374349817926488	0	0.0327185878270931
Chr03	38200000	ste0_bic1	39	-0.187550076194746	0.103251531035898	0.238980581349342	0.256410256410256	0.145737433530613	0	0.11540802597377
Chr03	38300000	ste0_bic1	141	0.0578853947985907	0.0184052625923623	0.0592385360808071	0.0252580544260244	0.0683232980620275	12	0.0843655240267876
Chr03	38400000	ste0_bic1	215	0.0781588936246241	0.0235049226507427	0.0679395696151452	0.0302325581395348	0.0354947034347638	17	0.100801270893458
Chr03	38500000	ste0_bic1	163	0.0347699788361947	0.0122576736838011	0.256316016916767	0.227958123364194	0.121295494256005	0	0.062096542026409
Chr03	38600000	ste0_bic1	228	0.0366826858298559	0.0500478446602167	0.706930958863339	0.713656387665198	0.335061308335805	2	0.03242167548428
Chr03	38700000	ste0_bic1	230	-0.0242554286087383	0.0413440252799085	0.437305922615385	0.440368753032508	0.338176910432081	0	0.0235868308344021
Chr03	38800000	ste0_bic1	291	0.0295389751164183	0.0241982142038847	0.253604297962066	0.264604810996564	0.137292801948389	0	0.0375466143827624
Chr03	38900000	ste0_bic1	193	0.275156693752269	0.18299104529232	0.505030397560258	0.547872340425531	0.0726068515615005	19	0.127183912590589
Chr03	3.9e+07	ste0_bic1	121	0.120874059199207	0.145183085369863	0.21627650603896	0.222689075630252	0.129703723123097	0	0.0627252085308186
Chr03	39100000	ste0_bic1	437	0.011519279351243	0.0101079606132704	0.448541419172467	0.45107505555948	0.368539555479632	2	0.0226548169602368
Chr03	39200000	ste0_bic1	151	0.185871382679254	0.234025859231166	0.245400176551617	0.255651214128035	0.121613924764466	0	0.0759709615398372
Chr03	39300000	ste0_bic1	550	0.0442038385587531	0.0541721585043449	0.504171238800198	0.504170961313819	0.176488202914152	2	0.0375525066426346
Chr03	39400000	ste0_bic1	203	-0.0451136507224921	0.0684766279135184	0.328628890294974	0.330931306277581	0.266622645659776	0	0.0340881794754483
Chr03	39500000	ste0_bic1	174	0.117987014862329	0.0259097523495162	0.235013510203624	0.198275862068966	0.0494221184252333	50	0.144933773669465
Chr03	39600000	ste0_bic1	245	0.0508904596542237	0.0081421838790916	0.338730164004796	0.350409836065574	0.0675236000670105	16	0.111514910014091
Chr03	39700000	ste0_bic1	176	0.0222593297183069	0.012156954096185	0.0575992683705759	0.0511363636363636	0.260853808407009	3	0.0399178104780782
Chr03	39900000	ste0_bic1	29	-0.199663418844512	0.265288219891343	0.0649108882271676	0.0357142857142857	0.22563295254034	0	0.0766490079482165
Chr03	4e+07	ste0_bic1	51	-0.00171544624983022	2.33429178456234e-05	0.0378144953210105	0.0204081632653061	0.283219437571009	8	0.0702047604514455
Chr03	40100000	ste0_bic1	122	-0.018772984111616	0.0144675558264842	0.0616261313658935	0.0591439965816836	0.227823734508997	1	0.0308604849863925
Chr03	40200000	ste0_bic1	189	0.0547373398183915	0.219470598270678	0.109484283478466	0.111702127659574	0.259298032905875	0	0.0231026889711752
Chr03	40300000	ste0_bic1	51	-0.0175321470122723	0.0208476846460295	0.0291235251643408	0.02	0.420799940366795	0	0.0240089521978034
Chr03	40400000	ste0_bic1	61	0.0500923120913788	0.00842194953893859	0.182008747387717	0.174453551912568	0.146572723676104	1	0.107927415674039
Chr03	40700000	ste0_bic1	120	-0.0135166664129032	0.00021954133817812	0.211120637051048	0.122093023255814	0.0286369183864797	39	0.180375878757188
Chr03	40900000	ste0_bic1	33	0.216381844913468	0.0520094647823956	0.478443855450972	0.546875	0.116935936582952	1	0.187605965868277
Chr03	4.1e+07	ste0_bic1	100	0.038840997301832	0.0154125603820077	0.151180836650788	0.165	0.215871885862571	0	0.0618614356652555
Chr03	41100000	ste0_bic1	102	-0.0543968609129057	0.0407723975788672	0.210570388970073	0.196078431372549	0.238841214282263	1	0.0532669378252603
Chr03	41200000	ste0_bic1	159	0.0511862249051833	0.0981064460767587	0.0795903028565467	0.0829862812346888	0.182844373663373	0	0.0323125584870511
Chr03	41300000	ste0_bic1	101	-0.00514330261513068	0.00220155774532814	0.0621805982879245	0.0612244897959184	0.289356947024181	0	0.0216742488176419
Chr03	41400000	ste0_bic1	184	0.00268890463701152	0.00145165247768424	0.0365925343440255	0.0367231638418079	0.26423485766235	0	0.0139543974363178
Chr03	41500000	ste0_bic1	170	0.0145435506668695	0.0068488821675239	0.195998209888381	0.193452380952381	0.266580630400538	1	0.0347478244557651
Chr03	41600000	ste0_bic1	107	-0.109418868955493	0.111175517536058	0.0550158679461686	0.0327102803738318	0.130282616311462	10	0.0648865463586498
Chr03	41700000	ste0_bic1	124	0.0415554396180107	0.0138292453464964	0.0937769188448298	0.0691056910569106	0.156781089077302	9	0.0698707907089681
Chr03	4.2e+07	ste0_bic1	25	0.0216282647197525	0.00625614211203818	0.125975267581241	0.12	0.393135618906118	0	0.0540673882814913
Chr03	42200000	ste0_bic1	52	-0.12934487629577	0.0514383106279713	0.788219211167376	0.82	0.1601528048189	5	0.112764629981832
Chr03	42300000	ste0_bic1	21	0.10515629938439	0.0611735416286754	0.441840465880959	0.452380952380952	0.279137330345003	0	0.08406602249178
Chr03	42800000	ste0_bic1	33	-0.295009505184826	0.175719904526225	0.246225731382685	0.25	0.126834680428597	0	0.139152991623351
Chr03	42900000	ste0_bic1	25	-0.191241513792121	0.102047831365283	0.190856147136704	0.18	0.199457111527197	0	0.118371540758886
Chr03	43100000	ste0_bic1	22	-0.0377675790501129	0.0082697909985205	0.149244190705995	0.142857142857143	0.283968776204172	0	0.0821181010161472
Chr03	4.5e+07	ste0_bic1	49	0.100506896981509	0.0185066588374748	0.106450388760771	0.0527482269503546	0.121814738850475	7	0.146082728924217
Chr03	45500000	ste0_bic1	91	0.00539798861207778	0.000310763091349152	0.0711970485119479	0.0617283950617284	0.252634004541942	4	0.0605458339202606
Chr03	45600000	ste0_bic1	91	-0.135940173941136	0.148102923162458	0.147731549019713	0.130681818181819	0.128657532712693	1	0.0698446304493153
Chr03	45800000	ste0_bic1	39	-0.00575097126077941	0.000701238911827649	0.0371797656258809	0.0263157894736842	0.30968857533119	2	0.0429413023154854
Chr03	46600000	ste0_bic1	65	0.0406271768510914	0.00510729520022931	0.215088985076698	0.19672131147541	0.100525854026552	0	0.112405660535401
Chr03	46700000	ste0_bic1	121	0.0373927018993103	0.0412439107280541	0.0799622879640888	0.0756302521008403	0.237353914125185	2	0.0364060822522165
Chr03	46800000	ste0_bic1	75	0.0493375904813355	0.0749158684638238	0.0726272776488914	0.0675675675675676	0.242911216249218	0	0.0356416699649452
Chr03	46900000	ste0_bic1	117	-0.076726387242065	0.0199915267000554	0.089472582234536	0.0391304347826087	0.063788551969137	21	0.107297298234062
Chr03	4.7e+07	ste0_bic1	182	-0.0402151884126271	0.00444317689310437	0.0838768473683997	0.0276243093922652	0.0303355419553453	14	0.119291726350286
Chr03	47100000	ste0_bic1	170	0.00916004979579032	0.000467804646887989	0.107123011838607	0.104061003099465	0.125983761821922	13	0.0837399286627115
Chr03	47200000	ste0_bic1	75	-0.00545379481608957	0.000684986266939482	0.0650529721356022	0.0605405405405405	0.275053104453248	2	0.0412026244928274
Chr03	47300000	ste0_bic1	28	0.0747268540787742	0.0130599334498223	0.236719996640632	0.232142857142857	0.215324562526881	0	0.129292470843677
Chr03	47400000	ste0_bic1	24	-0.172480049682854	0.0225699025835778	0.17357905686063	0.104166666666667	0.1661023081133	18	0.227007938121686
Chr03	47500000	ste0_bic1	21	-0.145332964280025	0.0311267993850997	0.0808930394769994	0.0476190476190476	0.263360657680615	7	0.162878558148565
Chr03	48700000	ste0_bic1	22	-0.363966142649971	0.072940009228494	0.307763986922668	0.2	0.0913577867037282	6	0.266468021164342
Chr03	52600000	ste0_bic1	31	-0.00789160789865572	0.000195565994749187	0.121037929244211	0.08	0.211867637729618	1	0.111579868666349
Chr03	55700000	ste0_bic1	26	-0.0810569080985768	0.0217703590215625	0.0767753169305964	0.0384615384615385	0.263275792900446	0	0.108623615940576
Chr03	60500000	ste0_bic1	66	0.00920966855904058	0.000296856930869366	0.136638846933489	0.113636363636363	0.197240991938928	8	0.105690857665104
Chr03	60600000	ste0_bic1	229	-0.00780604108247818	0.00652742069082216	0.0161224975225208	0.0131195893664292	0.346459649147194	3	0.019104120486041
Chr03	60700000	ste0_bic1	123	-0.0803091562354664	0.0337327093388955	0.0948780887160421	0.0573770491803279	0.0573552088209741	5	0.0864582555657686
Chr03	60800000	ste0_bic1	173	-0.0134792232970814	0.00846795180082129	0.0226043762071741	0.0144508670520231	0.18482023728363	5	0.0289629434945677
Chr03	60900000	ste0_bic1	116	0.0696714661370286	0.0079401941404422	0.163607779085137	0.0991379310344828	0.0235898030261311	17	0.154598902630531
Chr03	6.1e+07	ste0_bic1	225	-0.00254288165822822	0.00982614529839629	0.00385266815810548	0.00224215246636772	0.336664583678964	1	0.00507226080724305
Chr03	61100000	ste0_bic1	107	0.0185586645161675	0.0174772327442261	0.0770241444689488	0.0747663551401869	0.249850087336336	0	0.0277573118062918
Chr03	61300000	ste0_bic1	121	0.0591913134790831	0.0121348461555941	0.0818905223898862	0.0416666666666667	0.101401813246962	23	0.10624484264206
Chr03	62700000	ste0_bic1	24	0.0399538141605853	0.00227497542683248	0.316592044643992	0.291666666666667	0.17151371945309	1	0.165629201447419
Chr03	62800000	ste0_bic1	65	-0.0170713790081239	0.00557432334147055	0.0546551419678644	0.046875	0.321431358288419	4	0.0452105243351791
Chr03	62900000	ste0_bic1	54	0.0163997183652675	0.0105060373312276	0.0471491247301729	0.0462962962962963	0.246849035763032	0	0.0316361727129188
Chr03	6.3e+07	ste0_bic1	109	0.00711580312999884	0.000770945536587232	0.0355459246932673	0.018348623853211	0.160717376395331	6	0.0506732889019607
Chr03	63200000	ste0_bic1	81	-0.00189516769190663	0.000260326315350178	0.0210635443073224	0.0189873417721519	0.335830464276575	1	0.0232249948378204
Chr03	63300000	ste0_bic1	122	-0.0461129397393269	0.0157426231074547	0.0968842328674498	0.0705578512396694	0.164969763169836	8	0.0726693504697329
Chr03	64700000	ste0_bic1	73	0.0619285553282996	0.00742024702505375	0.265543009527626	0.298611111111111	0.100623765208839	9	0.142150628730059
Chr03	64800000	ste0_bic1	31	-0.110605857872044	0.0105401474957387	0.521133613381069	0.55	0.131873533118545	6	0.21302069738809
Chr03	65300000	ste0_bic1	31	0.0778599661075407	0.0084052091605352	0.36011616601396	0.370967741935484	0.0877699683103477	0	0.167921755374676
Chr03	65700000	ste0_bic1	66	0.00249058660204862	0.000104796550830655	0.104712499499943	0.0952380952380953	0.227690586473426	0	0.0481055484945269
Chr03	65800000	ste0_bic1	187	0.0295599356556618	0.00745919776186912	0.0472105557676622	0.0268817204301075	0.112739344378932	11	0.0676744042629141
Chr03	66100000	ste0_bic1	29	0.126482287868057	0.00986862226224489	0.150226886761734	0.0535714285714285	0.117104462142564	19	0.251749413520632
Chr03	67100000	ste0_bic1	26	-0.16842445526984	0.0370958356013868	0.2402273439595	0.217391304347826	0.108078518846261	0	0.172905811321979
Chr03	67700000	ste0_bic1	41	0.0523384574230103	0.0207226750792048	0.0764283517029202	0.0609756097560976	0.280415769060437	1	0.0718894278978922
Chr03	68100000	ste0_bic1	26	-0.0821824182311155	0.0129455860374094	0.247913979518395	0.239130434782609	0.180918133346859	2	0.142818700242258
Chr03	68200000	ste0_bic1	100	-0.00819631104983438	0.000816526916784919	0.0488261254232606	0.04	0.235152191831629	5	0.056715295129048
Chr03	68500000	ste0_bic1	60	-0.0747590929813666	0.00709157198072951	0.16977780642975	0.120689655172414	0.0748942631641409	12	0.175533407555093
Chr03	68700000	ste0_bic1	58	0.0103059642538124	0.000215146322981469	0.1592323417792	0.0948275862068967	0.0711672063549225	5	0.138927648704002
Chr03	68800000	ste0_bic1	37	-0.0764108706192345	0.0139296849942326	0.0977295015935959	0.0606060606060606	0.188035221219292	6	0.128012246193232
Chr03	69200000	ste0_bic1	59	-0.00615586719576968	0.000114282204799186	0.189501452600452	0.181034482758621	0.145793644464772	3	0.113858892332215
Chr03	69500000	ste0_bic1	33	-0.152281054457611	0.01423589146341	0.641895253572512	0.709677419354839	0.0781712143358377	15	0.252360023419926
Chr03	69600000	ste0_bic1	34	0.185238510064626	0.0171924449436814	0.352852699007935	0.225806451612903	0.0552489985744013	18	0.279337650373548
Chr03	69800000	ste0_bic1	43	0.0389899628174277	0.00946250138384969	0.0592779306214198	0.0357142857142857	0.276077356215646	2	0.0792532098644709
